,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Class,Avg Yield,STD,Num STDs,,
783,South Dakota,Watertown,4/3/1999,DK124,5/31/2001,151,1.57,788,300,246746.81,1309.28,,0.858973384,12.94301648,1,1.483264563,0.729684108,0.118867104,,
784,South Dakota,Watertown,4/3/1999,WinterKing,5/31/2001,151,1.61,788,300,246746.81,1309.28,,0.858973384,12.94301648,1,1.483264563,0.729684108,0.173685346,,
785,South Dakota,Watertown,4/3/1999,DK140,5/31/2001,151,1.5,788,300,246746.81,1309.28,,0.858973384,12.94301648,1,1.483264563,0.729684108,0.022935181,,
786,South Dakota,Watertown,4/3/1999,Legend Gold,5/31/2001,151,1.5,788,300,246746.81,1309.28,,0.858973384,12.94301648,1,1.483264563,0.729684108,0.022935181,,
787,South Dakota,Watertown,4/3/1999,Vernal,5/31/2001,151,1.53,788,300,246746.81,1309.28,,0.858973384,12.94301648,1,1.483264563,0.729684108,0.064048862,,
788,South Dakota,Watertown,4/3/1999,Award,5/31/2001,151,1.46,788,300,246746.81,1309.28,,0.858973384,12.94301648,1,1.483264563,0.729684108,-0.031883061,,
789,South Dakota,Watertown,4/3/1999,TMF 421,5/31/2001,151,1.6,788,300,246746.81,1309.28,,0.858973384,12.94301648,1,1.483264563,0.729684108,0.159980786,,
790,South Dakota,Watertown,4/3/1999,ABT 350,7/9/2001,190,1.58,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.132571665,1.570740741,1
791,South Dakota,Watertown,4/3/1999,Rebound 4.2,7/9/2001,190,1.74,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.351844633,,
792,South Dakota,Watertown,4/3/1999,645-11,7/9/2001,190,1.64,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.214799028,,
793,South Dakota,Watertown,4/3/1999,Garst 6420,7/9/2001,190,1.7,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.297026391,,
794,South Dakota,Watertown,4/3/1999,Garst 620,7/9/2001,190,1.58,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.132571665,,
795,South Dakota,Watertown,4/3/1999,Pioneer Brand 53Q60,7/9/2001,190,1.73,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.338140072,,
796,South Dakota,Watertown,4/3/1999,AlfaStar,7/9/2001,190,1.52,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.050344302,,
797,South Dakota,Watertown,4/3/1999,Spirit,7/9/2001,190,1.52,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.050344302,,
798,South Dakota,Watertown,4/3/1999,Pioneer Brand 54V54,7/9/2001,190,1.66,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.242208149,,
799,South Dakota,Watertown,4/3/1999,Garst 6410,7/9/2001,190,1.57,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.118867104,,
800,South Dakota,Watertown,4/3/1999,WinterStar,7/9/2001,190,1.53,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.064048862,,
801,South Dakota,Watertown,4/3/1999,Abound,7/9/2001,190,1.58,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.132571665,,
802,South Dakota,Watertown,4/3/1999,Macon,7/9/2001,190,1.72,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.324435512,,
803,South Dakota,Watertown,4/3/1999,GH 766,7/9/2001,190,1.55,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.091457983,,
804,South Dakota,Watertown,4/3/1999,WL232 HQ,7/9/2001,190,1.61,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.173685346,,
805,South Dakota,Watertown,4/3/1999,FQ 314,7/9/2001,190,1.53,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.064048862,,
806,South Dakota,Watertown,4/3/1999,FQ 315,7/9/2001,190,1.57,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.118867104,,
807,South Dakota,Watertown,4/3/1999,Excalibur II,7/9/2001,190,1.51,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.036639741,,
808,South Dakota,Watertown,4/3/1999,Sprint,7/9/2001,190,1.45,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,-0.045587622,,
809,South Dakota,Watertown,4/3/1999,A-395,7/9/2001,190,1.54,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.077753423,,
810,South Dakota,Watertown,4/3/1999,DK124,7/9/2001,190,1.57,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.118867104,,
811,South Dakota,Watertown,4/3/1999,WinterKing,7/9/2001,190,1.53,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.064048862,,
812,South Dakota,Watertown,4/3/1999,DK140,7/9/2001,190,1.5,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.022935181,,
813,South Dakota,Watertown,4/3/1999,Legend Gold,7/9/2001,190,1.48,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,-0.00447394,,
814,South Dakota,Watertown,4/3/1999,Vernal,7/9/2001,190,1.46,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,-0.031883061,,
815,South Dakota,Watertown,4/3/1999,Award,7/9/2001,190,1.49,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.00923062,,
816,South Dakota,Watertown,4/3/1999,TMF 421,7/9/2001,190,1.55,827,39,262372.13,1420.14,,1.447246377,13.54721014,1,1.483264563,0.729684108,0.091457983,,
817,South Dakota,Watertown,4/3/1999,ABT 350,8/6/2001,218,0.92,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.771929328,0.917407407,0
818,South Dakota,Watertown,4/3/1999,Rebound 4.2,8/6/2001,218,1,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.662292844,,
819,South Dakota,Watertown,4/3/1999,645-11,8/6/2001,218,0.97,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.703406525,,
820,South Dakota,Watertown,4/3/1999,Garst 6420,8/6/2001,218,1.01,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.648588283,,
821,South Dakota,Watertown,4/3/1999,Garst 620,8/6/2001,218,0.9,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.799338449,,
822,South Dakota,Watertown,4/3/1999,Pioneer Brand 53Q60,8/6/2001,218,0.96,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.717111086,,
823,South Dakota,Watertown,4/3/1999,AlfaStar,8/6/2001,218,0.96,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.717111086,,
824,South Dakota,Watertown,4/3/1999,Spirit,8/6/2001,218,0.92,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.771929328,,
825,South Dakota,Watertown,4/3/1999,Pioneer Brand 54V54,8/6/2001,218,0.94,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.744520207,,
826,South Dakota,Watertown,4/3/1999,Garst 6410,8/6/2001,218,0.98,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.689701965,,
827,South Dakota,Watertown,4/3/1999,WinterStar,8/6/2001,218,0.93,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.758224767,,
828,South Dakota,Watertown,4/3/1999,Abound,8/6/2001,218,0.93,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.758224767,,
829,South Dakota,Watertown,4/3/1999,Macon,8/6/2001,218,0.98,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.689701965,,
830,South Dakota,Watertown,4/3/1999,GH 766,8/6/2001,218,0.89,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.813043009,,
831,South Dakota,Watertown,4/3/1999,WL232 HQ,8/6/2001,218,0.96,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.717111086,,
832,South Dakota,Watertown,4/3/1999,FQ 314,8/6/2001,218,0.9,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.799338449,,
833,South Dakota,Watertown,4/3/1999,FQ 315,8/6/2001,218,0.97,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.703406525,,
834,South Dakota,Watertown,4/3/1999,Excalibur II,8/6/2001,218,0.86,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.854156691,,
835,South Dakota,Watertown,4/3/1999,Sprint,8/6/2001,218,0.89,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.813043009,,
836,South Dakota,Watertown,4/3/1999,A-395,8/6/2001,218,0.88,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.82674757,,
837,South Dakota,Watertown,4/3/1999,DK124,8/6/2001,218,0.87,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.84045213,,
838,South Dakota,Watertown,4/3/1999,WinterKing,8/6/2001,218,0.8,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.936384054,,
839,South Dakota,Watertown,4/3/1999,DK140,8/6/2001,218,0.89,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.813043009,,
840,South Dakota,Watertown,4/3/1999,Legend Gold,8/6/2001,218,0.86,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.854156691,,
841,South Dakota,Watertown,4/3/1999,Vernal,8/6/2001,218,0.9,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.799338449,,
842,South Dakota,Watertown,4/3/1999,Award,8/6/2001,218,0.83,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.895270372,,
843,South Dakota,Watertown,4/3/1999,TMF 421,8/6/2001,218,0.87,855,28,272117.2,1539.15,,2.00963785,14.09200935,0,1.483264563,0.729684108,-0.84045213,,
919,South Dakota,Watertown,4/23/1999,Rebound 4.2,6/4/2002,155,0.88,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-0.82674757,0.75,0
920,South Dakota,Watertown,4/23/1999,Macon,6/4/2002,155,0.89,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-0.813043009,,
921,South Dakota,Watertown,4/23/1999,Spirit,6/4/2002,155,0.8,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-0.936384054,,
922,South Dakota,Watertown,4/23/1999,Abound,6/4/2002,155,0.83,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-0.895270372,,
923,South Dakota,Watertown,4/23/1999,Garst 6410,6/4/2002,155,0.74,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-1.018611417,,
924,South Dakota,Watertown,4/23/1999,FQ 314,6/4/2002,155,0.79,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-0.950088614,,
925,South Dakota,Watertown,4/23/1999,GH 766,6/4/2002,155,0.7,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-1.073429659,,
926,South Dakota,Watertown,4/23/1999,WinterStar,6/4/2002,155,0.73,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-1.032315977,,
927,South Dakota,Watertown,4/23/1999,FQ 315,6/4/2002,155,0.78,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-0.963793175,,
928,South Dakota,Watertown,4/23/1999,WL232 HQ,6/4/2002,155,0.77,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-0.977497735,,
929,South Dakota,Watertown,4/23/1999,Sprint,6/4/2002,155,0.73,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-1.032315977,,
930,South Dakota,Watertown,4/23/1999,Excalibur II,6/4/2002,155,0.7,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-1.073429659,,
931,South Dakota,Watertown,4/23/1999,DK 140,6/4/2002,155,0.72,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-1.046020538,,
932,South Dakota,Watertown,4/23/1999,A-395,6/4/2002,155,0.76,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-0.991202296,,
933,South Dakota,Watertown,4/23/1999,Legend Gold,6/4/2002,155,0.71,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-1.059725098,,
934,South Dakota,Watertown,4/23/1999,Vernal,6/4/2002,155,0.72,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-1.046020538,,
935,South Dakota,Watertown,4/23/1999,DK 124,6/4/2002,155,0.72,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-1.046020538,,
936,South Dakota,Watertown,4/23/1999,WinterKing,6/4/2002,155,0.66,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-1.128247901,,
937,South Dakota,Watertown,4/23/1999,Award,6/4/2002,155,0.71,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-1.059725098,,
938,South Dakota,Watertown,4/23/1999,TMF 421,6/4/2002,155,0.66,1137,642,354369.49,1820.67,,0.982671353,13.07183656,0,1.483264563,0.729684108,-1.128247901,,
939,South Dakota,Watertown,4/23/1999,Rebound 4.2,7/9/2002,190,1.37,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.155224106,1.262,1
940,South Dakota,Watertown,4/23/1999,Macon,7/9/2002,190,1.37,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.155224106,,
941,South Dakota,Watertown,4/23/1999,Spirit,7/9/2002,190,1.26,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.305974271,,
942,South Dakota,Watertown,4/23/1999,Abound,7/9/2002,190,1.25,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.319678832,,
943,South Dakota,Watertown,4/23/1999,Garst 6410,7/9/2002,190,1.26,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.305974271,,
944,South Dakota,Watertown,4/23/1999,FQ 314,7/9/2002,190,1.26,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.305974271,,
945,South Dakota,Watertown,4/23/1999,GH 766,7/9/2002,190,1.22,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.360792513,,
946,South Dakota,Watertown,4/23/1999,WinterStar,7/9/2002,190,1.2,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.388201634,,
947,South Dakota,Watertown,4/23/1999,FQ 315,7/9/2002,190,1.3,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.251156029,,
948,South Dakota,Watertown,4/23/1999,WL232 HQ,7/9/2002,190,1.26,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.305974271,,
949,South Dakota,Watertown,4/23/1999,Sprint,7/9/2002,190,1.36,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.168928666,,
950,South Dakota,Watertown,4/23/1999,Excalibur II,7/9/2002,190,1.24,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.333383392,,
951,South Dakota,Watertown,4/23/1999,DK 140,7/9/2002,190,1.28,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.27856515,,
952,South Dakota,Watertown,4/23/1999,A-395,7/9/2002,190,1.23,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.347087953,,
953,South Dakota,Watertown,4/23/1999,Legend Gold,7/9/2002,190,1.29,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.26486059,,
954,South Dakota,Watertown,4/23/1999,Vernal,7/9/2002,190,1.28,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.27856515,,
955,South Dakota,Watertown,4/23/1999,DK 124,7/9/2002,190,1.2,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.388201634,,
956,South Dakota,Watertown,4/23/1999,WinterKing,7/9/2002,190,1.25,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.319678832,,
957,South Dakota,Watertown,4/23/1999,Award,7/9/2002,190,1.14,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.470428997,,
958,South Dakota,Watertown,4/23/1999,TMF 421,7/9/2002,190,1.22,1172,35,367966.78,1881.23,,1.439147485,13.54477408,1,1.483264563,0.729684108,-0.360792513,,
959,South Dakota,Watertown,4/23/1999,Rebound 4.2,8/18/2002,230,1.2,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.388201634,1.2095,1
960,South Dakota,Watertown,4/23/1999,Macon,8/18/2002,230,1.25,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.319678832,,
961,South Dakota,Watertown,4/23/1999,Spirit,8/18/2002,230,1.3,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.251156029,,
962,South Dakota,Watertown,4/23/1999,Abound,8/18/2002,230,1.18,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.415610755,,
963,South Dakota,Watertown,4/23/1999,Garst 6410,8/18/2002,230,1.2,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.388201634,,
964,South Dakota,Watertown,4/23/1999,FQ 314,8/18/2002,230,1.27,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.292269711,,
965,South Dakota,Watertown,4/23/1999,GH 766,8/18/2002,230,1.23,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.347087953,,
966,South Dakota,Watertown,4/23/1999,WinterStar,8/18/2002,230,1.16,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.443019876,,
967,South Dakota,Watertown,4/23/1999,FQ 315,8/18/2002,230,1.22,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.360792513,,
968,South Dakota,Watertown,4/23/1999,WL232 HQ,8/18/2002,230,1.22,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.360792513,,
969,South Dakota,Watertown,4/23/1999,Sprint,8/18/2002,230,1.27,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.292269711,,
970,South Dakota,Watertown,4/23/1999,Excalibur II,8/18/2002,230,1.24,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.333383392,,
971,South Dakota,Watertown,4/23/1999,DK 140,8/18/2002,230,1.21,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.374497074,,
972,South Dakota,Watertown,4/23/1999,A-395,8/18/2002,230,1.12,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.497838118,,
973,South Dakota,Watertown,4/23/1999,Legend Gold,8/18/2002,230,1.21,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.374497074,,
974,South Dakota,Watertown,4/23/1999,Vernal,8/18/2002,230,1.24,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.333383392,,
975,South Dakota,Watertown,4/23/1999,DK 124,8/18/2002,230,1.16,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.443019876,,
976,South Dakota,Watertown,4/23/1999,WinterKing,8/18/2002,230,1.14,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.470428997,,
977,South Dakota,Watertown,4/23/1999,Award,8/18/2002,230,1.18,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.415610755,,
978,South Dakota,Watertown,4/23/1999,TMF 421,8/18/2002,230,1.19,1212,40,383076.54,1964.08,,1.89653751,14.02158285,1,1.483264563,0.729684108,-0.401906195,,
979,South Dakota,Watertown,5/3/2001,WL327,6/4/2002,155,0.58,397,0,125591,620.06,,1.750904523,13.77364322,0,1.483264563,0.729684108,-1.237884385,0.489333333,0
980,South Dakota,Watertown,5/3/2001,HybriForce 400,6/4/2002,155,0.58,397,0,125591,620.06,,1.750904523,13.77364322,0,1.483264563,0.729684108,-1.237884385,,
981,South Dakota,Watertown,5/3/2001,Traffic,6/4/2002,155,0.54,397,0,125591,620.06,,1.750904523,13.77364322,0,1.483264563,0.729684108,-1.292702627,,
982,South Dakota,Watertown,5/3/2001,WL342,6/4/2002,155,0.53,397,0,125591,620.06,,1.750904523,13.77364322,0,1.483264563,0.729684108,-1.306407187,,
983,South Dakota,Watertown,5/3/2001,Macon,6/4/2002,155,0.48,397,0,125591,620.06,,1.750904523,13.77364322,0,1.483264563,0.729684108,-1.374929989,,
984,South Dakota,Watertown,5/3/2001,Monument II,6/4/2002,155,0.51,397,0,125591,620.06,,1.750904523,13.77364322,0,1.483264563,0.729684108,-1.333816308,,
985,South Dakota,Watertown,5/3/2001,Husky Supreme,6/4/2002,155,0.47,397,0,125591,620.06,,1.750904523,13.77364322,0,1.483264563,0.729684108,-1.38863455,,
986,South Dakota,Watertown,5/3/2001,Reliance,6/4/2002,155,0.56,397,0,125591,620.06,,1.750904523,13.77364322,0,1.483264563,0.729684108,-1.265293506,,
987,South Dakota,Watertown,5/3/2001,Feast + EV,6/4/2002,155,0.49,397,0,125591,620.06,,1.750904523,13.77364322,0,1.483264563,0.729684108,-1.361225429,,
988,South Dakota,Watertown,5/3/2001,Frontier 2000,6/4/2002,155,0.5,397,0,125591,620.06,,1.750904523,13.77364322,0,1.483264563,0.729684108,-1.347520869,,
989,South Dakota,Watertown,5/3/2001,Pioneer Brand 54V54,6/4/2002,155,0.48,397,0,125591,620.06,,1.750904523,13.77364322,0,1.483264563,0.729684108,-1.374929989,,
990,South Dakota,Watertown,5/3/2001,Maverick,6/4/2002,155,0.43,397,0,125591,620.06,,1.750904523,13.77364322,0,1.483264563,0.729684108,-1.443452792,,
991,South Dakota,Watertown,5/3/2001,Vernal,6/4/2002,155,0.47,397,0,125591,620.06,,1.750904523,13.77364322,0,1.483264563,0.729684108,-1.38863455,,
992,South Dakota,Watertown,5/3/2001,GoldRush 747,6/4/2002,155,0.36,397,0,125591,620.06,,1.750904523,13.77364322,0,1.483264563,0.729684108,-1.539384715,,
993,South Dakota,Watertown,5/3/2001,Somerset,6/4/2002,155,0.36,397,0,125591,620.06,,1.750904523,13.77364322,0,1.483264563,0.729684108,-1.539384715,,
994,South Dakota,Watertown,5/3/2001,WL327,7/9/2002,190,0.63,432,35,139188.29,680.62,,2.925404157,14.99810624,0,1.483264563,0.729684108,-1.169361582,0.535333333,0
995,South Dakota,Watertown,5/3/2001,HybriForce 400,7/9/2002,190,0.6,432,35,139188.29,680.62,,2.925404157,14.99810624,0,1.483264563,0.729684108,-1.210475264,,
996,South Dakota,Watertown,5/3/2001,Traffic,7/9/2002,190,0.55,432,35,139188.29,680.62,,2.925404157,14.99810624,0,1.483264563,0.729684108,-1.278998066,,
997,South Dakota,Watertown,5/3/2001,WL342,7/9/2002,190,0.56,432,35,139188.29,680.62,,2.925404157,14.99810624,0,1.483264563,0.729684108,-1.265293506,,
998,South Dakota,Watertown,5/3/2001,Macon,7/9/2002,190,0.62,432,35,139188.29,680.62,,2.925404157,14.99810624,0,1.483264563,0.729684108,-1.183066143,,
999,South Dakota,Watertown,5/3/2001,Monument II,7/9/2002,190,0.55,432,35,139188.29,680.62,,2.925404157,14.99810624,0,1.483264563,0.729684108,-1.278998066,,
1000,South Dakota,Watertown,5/3/2001,Husky Supreme,7/9/2002,190,0.54,432,35,139188.29,680.62,,2.925404157,14.99810624,0,1.483264563,0.729684108,-1.292702627,,
1001,South Dakota,Watertown,5/3/2001,Reliance,7/9/2002,190,0.51,432,35,139188.29,680.62,,2.925404157,14.99810624,0,1.483264563,0.729684108,-1.333816308,,
1002,South Dakota,Watertown,5/3/2001,Feast + EV,7/9/2002,190,0.54,432,35,139188.29,680.62,,2.925404157,14.99810624,0,1.483264563,0.729684108,-1.292702627,,
1003,South Dakota,Watertown,5/3/2001,Frontier 2000,7/9/2002,190,0.51,432,35,139188.29,680.62,,2.925404157,14.99810624,0,1.483264563,0.729684108,-1.333816308,,
1004,South Dakota,Watertown,5/3/2001,Pioneer Brand 54V54,7/9/2002,190,0.54,432,35,139188.29,680.62,,2.925404157,14.99810624,0,1.483264563,0.729684108,-1.292702627,,
1005,South Dakota,Watertown,5/3/2001,Maverick,7/9/2002,190,0.46,432,35,139188.29,680.62,,2.925404157,14.99810624,0,1.483264563,0.729684108,-1.40233911,,
1006,South Dakota,Watertown,5/3/2001,Vernal,7/9/2002,190,0.51,432,35,139188.29,680.62,,2.925404157,14.99810624,0,1.483264563,0.729684108,-1.333816308,,
1007,South Dakota,Watertown,5/3/2001,GoldRush 747,7/9/2002,190,0.45,432,35,139188.29,680.62,,2.925404157,14.99810624,0,1.483264563,0.729684108,-1.416043671,,
1008,South Dakota,Watertown,5/3/2001,Somerset,7/9/2002,190,0.46,432,35,139188.29,680.62,,2.925404157,14.99810624,0,1.483264563,0.729684108,-1.40233911,,
1009,South Dakota,Watertown,5/3/2001,WL327,8/18/2002,230,0.64,472,40,154298.05,763.47,,3.972684989,16.0979704,0,1.483264563,0.729684108,-1.155657022,0.554,0
1010,South Dakota,Watertown,5/3/2001,HybriForce 400,8/18/2002,230,0.62,472,40,154298.05,763.47,,3.972684989,16.0979704,0,1.483264563,0.729684108,-1.183066143,,
1011,South Dakota,Watertown,5/3/2001,Traffic,8/18/2002,230,0.58,472,40,154298.05,763.47,,3.972684989,16.0979704,0,1.483264563,0.729684108,-1.237884385,,
1012,South Dakota,Watertown,5/3/2001,WL342,8/18/2002,230,0.56,472,40,154298.05,763.47,,3.972684989,16.0979704,0,1.483264563,0.729684108,-1.265293506,,
