,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Harvested in Sown Year,First Date of Season,Percent Cover (%),,Class
380,Ohio,North Baltimore,4/27/2009,A 4330,6/21/2012,173,1.15,1152,28,357035.3,2843.61,,6.160416667,16.84486111,,,,,
381,Ohio,North Baltimore,4/27/2009,Radiance HD,6/21/2012,173,1.05,1152,28,357035.3,2843.61,,6.160416667,16.84486111,,,,,
382,Ohio,North Baltimore,4/27/2009,55V48,6/21/2012,173,1.17,1152,28,357035.3,2843.61,,6.160416667,16.84486111,,,,,
383,Ohio,North Baltimore,4/27/2009,54Q32,6/21/2012,173,1.07,1152,28,357035.3,2843.61,,6.160416667,16.84486111,,,,,
384,Ohio,North Baltimore,4/27/2009,FSG 329,6/21/2012,173,1.03,1152,28,357035.3,2843.61,,6.160416667,16.84486111,,,,,
385,Ohio,North Baltimore,4/27/2009,KingFisher 243,6/21/2012,173,1.23,1152,28,357035.3,2843.61,,6.160416667,16.84486111,,,,,
386,Ohio,North Baltimore,4/27/2009,WL 363 HQ,6/21/2012,173,1.14,1152,28,357035.3,2843.61,,6.160416667,16.84486111,,,,,
387,Ohio,North Baltimore,4/27/2009,6422Q,6/21/2012,173,1.08,1152,28,357035.3,2843.61,,6.160416667,16.84486111,,,,,
388,Ohio,North Baltimore,4/27/2009,AmeriStand 403T,6/21/2012,173,0.88,1152,28,357035.3,2843.61,,6.160416667,16.84486111,,,,,
389,Ohio,North Baltimore,4/27/2009,55V12,6/21/2012,173,1.03,1152,28,357035.3,2843.61,,6.160416667,16.84486111,,,,,
390,Ohio,North Baltimore,4/27/2009,WL 343 HQ,6/21/2012,173,0.95,1152,28,357035.3,2843.61,,6.160416667,16.84486111,,,,,
391,Ohio,North Baltimore,4/27/2009,FSG 420 LH,6/21/2012,173,0.94,1152,28,357035.3,2843.61,,6.160416667,16.84486111,,,,,
392,Ohio,North Baltimore,4/27/2009,Vernal,6/21/2012,173,0.94,1152,28,357035.3,2843.61,,6.160416667,16.84486111,,,,,
393,Ohio,North Baltimore,4/27/2009,4S417,7/23/2012,205,0.63,1184,32,369594.13,2918.5,,6.503918919,17.26800676,,,,,
394,Ohio,North Baltimore,4/27/2009,Everlast II,7/23/2012,205,0.59,1184,32,369594.13,2918.5,,6.503918919,17.26800676,,,,,
395,Ohio,North Baltimore,4/27/2009,AmeriStand 407TQ,7/23/2012,205,0.59,1184,32,369594.13,2918.5,,6.503918919,17.26800676,,,,,
396,Ohio,North Baltimore,4/27/2009,A 4330,7/23/2012,205,0.69,1184,32,369594.13,2918.5,,6.503918919,17.26800676,,,,,
397,Ohio,North Baltimore,4/27/2009,Radiance HD,7/23/2012,205,0.57,1184,32,369594.13,2918.5,,6.503918919,17.26800676,,,,,
398,Ohio,North Baltimore,4/27/2009,55V48,7/23/2012,205,0.46,1184,32,369594.13,2918.5,,6.503918919,17.26800676,,,,,
399,Ohio,North Baltimore,4/27/2009,54Q32,7/23/2012,205,0.66,1184,32,369594.13,2918.5,,6.503918919,17.26800676,,,,,
400,Ohio,North Baltimore,4/27/2009,FSG 329,7/23/2012,205,0.51,1184,32,369594.13,2918.5,,6.503918919,17.26800676,,,,,
401,Ohio,North Baltimore,4/27/2009,KingFisher 243,7/23/2012,205,0.74,1184,32,369594.13,2918.5,,6.503918919,17.26800676,,,,,
402,Ohio,North Baltimore,4/27/2009,WL 363 HQ,7/23/2012,205,0.48,1184,32,369594.13,2918.5,,6.503918919,17.26800676,,,,,
403,Ohio,North Baltimore,4/27/2009,6422Q,7/23/2012,205,0.7,1184,32,369594.13,2918.5,,6.503918919,17.26800676,,,,,
404,Ohio,North Baltimore,4/27/2009,AmeriStand 403T,7/23/2012,205,0.5,1184,32,369594.13,2918.5,,6.503918919,17.26800676,,,,,
405,Ohio,North Baltimore,4/27/2009,55V12,7/23/2012,205,0.43,1184,32,369594.13,2918.5,,6.503918919,17.26800676,,,,,
406,Ohio,North Baltimore,4/27/2009,WL 343 HQ,7/23/2012,205,0.53,1184,32,369594.13,2918.5,,6.503918919,17.26800676,,,,,
407,Ohio,North Baltimore,4/27/2009,FSG 420 LH,7/23/2012,205,0.32,1184,32,369594.13,2918.5,,6.503918919,17.26800676,,,,,
408,Ohio,North Baltimore,4/27/2009,Vernal,7/23/2012,205,0.45,1184,32,369594.13,2918.5,,6.503918919,17.26800676,,,,,
409,Ohio,North Baltimore,4/27/2009,4S417,8/30/2012,243,2.5,1222,38,386572.3,3127.99,,6.891404221,17.70369318,,,,,
410,Ohio,North Baltimore,4/27/2009,Everlast II,8/30/2012,243,2.36,1222,38,386572.3,3127.99,,6.891404221,17.70369318,,,,,
411,Ohio,North Baltimore,4/27/2009,AmeriStand 407TQ,8/30/2012,243,2.43,1222,38,386572.3,3127.99,,6.891404221,17.70369318,,,,,
412,Ohio,North Baltimore,4/27/2009,A 4330,8/30/2012,243,2.5,1222,38,386572.3,3127.99,,6.891404221,17.70369318,,,,,
413,Ohio,North Baltimore,4/27/2009,Radiance HD,8/30/2012,243,2.31,1222,38,386572.3,3127.99,,6.891404221,17.70369318,,,,,
414,Ohio,North Baltimore,4/27/2009,55V48,8/30/2012,243,2.26,1222,38,386572.3,3127.99,,6.891404221,17.70369318,,,,,
415,Ohio,North Baltimore,4/27/2009,54Q32,8/30/2012,243,2.37,1222,38,386572.3,3127.99,,6.891404221,17.70369318,,,,,
416,Ohio,North Baltimore,4/27/2009,FSG 329,8/30/2012,243,2.36,1222,38,386572.3,3127.99,,6.891404221,17.70369318,,,,,
417,Ohio,North Baltimore,4/27/2009,KingFisher 243,8/30/2012,243,2.32,1222,38,386572.3,3127.99,,6.891404221,17.70369318,,,,,
418,Ohio,North Baltimore,4/27/2009,WL 363 HQ,8/30/2012,243,2.2,1222,38,386572.3,3127.99,,6.891404221,17.70369318,,,,,
419,Ohio,North Baltimore,4/27/2009,6422Q,8/30/2012,243,2.18,1222,38,386572.3,3127.99,,6.891404221,17.70369318,,,,,
420,Ohio,North Baltimore,4/27/2009,AmeriStand 403T,8/30/2012,243,2.23,1222,38,386572.3,3127.99,,6.891404221,17.70369318,,,,,
421,Ohio,North Baltimore,4/27/2009,55V12,8/30/2012,243,2.29,1222,38,386572.3,3127.99,,6.891404221,17.70369318,,,,,
422,Ohio,North Baltimore,4/27/2009,WL 343 HQ,8/30/2012,243,2.31,1222,38,386572.3,3127.99,,6.891404221,17.70369318,,,,,
423,Ohio,North Baltimore,4/27/2009,FSG 420 LH,8/30/2012,243,2.16,1222,38,386572.3,3127.99,,6.891404221,17.70369318,,,,,
424,Ohio,North Baltimore,4/27/2009,Vernal,8/30/2012,243,2.25,1222,38,386572.3,3127.99,,6.891404221,17.70369318,,,,,
425,Ohio,South Charleston,8/22/2011,55V50,5/24/2012,144,2.72,275,0,79771.91,996.35,,3.253768116,14.35050725,,,,,
426,Ohio,South Charleston,8/22/2011,WL 353 LH,5/24/2012,144,2.77,275,0,79771.91,996.35,,3.253768116,14.35050725,,,,,
427,Ohio,South Charleston,8/22/2011,PGI 557,5/24/2012,144,2.46,275,0,79771.91,996.35,,3.253768116,14.35050725,,,,,
428,Ohio,South Charleston,8/22/2011,Vernal,5/24/2012,144,2.71,275,0,79771.91,996.35,,3.253768116,14.35050725,,,,,
429,Ohio,South Charleston,8/22/2011,AmeriStand 407TQ,5/24/2012,144,2.31,275,0,79771.91,996.35,,3.253768116,14.35050725,,,,,
430,Ohio,South Charleston,8/22/2011,WL 354 HQ,5/24/2012,144,2.34,275,0,79771.91,996.35,,3.253768116,14.35050725,,,,,
431,Ohio,South Charleston,8/22/2011,Rebound 6.0,5/24/2012,144,2.3,275,0,79771.91,996.35,,3.253768116,14.35050725,,,,,
432,Ohio,South Charleston,8/22/2011,Caliber,5/24/2012,144,2.55,275,0,79771.91,996.35,,3.253768116,14.35050725,,,,,
433,Ohio,South Charleston,8/22/2011,Gunner,5/24/2012,144,2.53,275,0,79771.91,996.35,,3.253768116,14.35050725,,,,,
434,Ohio,South Charleston,8/22/2011,Archer III,5/24/2012,144,2.42,275,0,79771.91,996.35,,3.253768116,14.35050725,,,,,
435,Ohio,South Charleston,8/22/2011,55H94,5/24/2012,144,2.52,275,0,79771.91,996.35,,3.253768116,14.35050725,,,,,
436,Ohio,South Charleston,8/22/2011,Charger,5/24/2012,144,2.57,275,0,79771.91,996.35,,3.253768116,14.35050725,,,,,
437,Ohio,South Charleston,8/22/2011,DG 4210,5/24/2012,144,2.24,275,0,79771.91,996.35,,3.253768116,14.35050725,,,,,
438,Ohio,South Charleston,8/22/2011,55V50,6/27/2012,178,1.71,309,34,93811.12,1087.45,,4.524516129,15.80587097,,,,,
439,Ohio,South Charleston,8/22/2011,WL 353 LH,6/27/2012,178,1.84,309,34,93811.12,1087.45,,4.524516129,15.80587097,,,,,
440,Ohio,South Charleston,8/22/2011,PGI 557,6/27/2012,178,1.73,309,34,93811.12,1087.45,,4.524516129,15.80587097,,,,,
441,Ohio,South Charleston,8/22/2011,Vernal,6/27/2012,178,1.67,309,34,93811.12,1087.45,,4.524516129,15.80587097,,,,,
442,Ohio,South Charleston,8/22/2011,AmeriStand 407TQ,6/27/2012,178,1.76,309,34,93811.12,1087.45,,4.524516129,15.80587097,,,,,
443,Ohio,South Charleston,8/22/2011,WL 354 HQ,6/27/2012,178,1.67,309,34,93811.12,1087.45,,4.524516129,15.80587097,,,,,
444,Ohio,South Charleston,8/22/2011,Rebound 6.0,6/27/2012,178,1.73,309,34,93811.12,1087.45,,4.524516129,15.80587097,,,,,
445,Ohio,South Charleston,8/22/2011,Caliber,6/27/2012,178,1.8,309,34,93811.12,1087.45,,4.524516129,15.80587097,,,,,
446,Ohio,South Charleston,8/22/2011,Gunner,6/27/2012,178,1.67,309,34,93811.12,1087.45,,4.524516129,15.80587097,,,,,
447,Ohio,South Charleston,8/22/2011,Archer III,6/27/2012,178,1.57,309,34,93811.12,1087.45,,4.524516129,15.80587097,,,,,
448,Ohio,South Charleston,8/22/2011,55H94,6/27/2012,178,1.72,309,34,93811.12,1087.45,,4.524516129,15.80587097,,,,,
449,Ohio,South Charleston,8/22/2011,Charger,6/27/2012,178,1.4,309,34,93811.12,1087.45,,4.524516129,15.80587097,,,,,
450,Ohio,South Charleston,8/22/2011,DG 4210,6/27/2012,178,1.64,309,34,93811.12,1087.45,,5.868542274,17.28763848,,,,,
451,Ohio,South Charleston,8/22/2011,55V50,7/30/2012,211,1.57,342,33,106233.46,1211.66,,5.868542274,17.28763848,,,,,
452,Ohio,South Charleston,8/22/2011,WL 353 LH,7/30/2012,211,1.4,342,33,106233.46,1211.66,,5.868542274,17.28763848,,,,,
453,Ohio,South Charleston,8/22/2011,PGI 557,7/30/2012,211,1.52,342,33,106233.46,1211.66,,5.868542274,17.28763848,,,,,
454,Ohio,South Charleston,8/22/2011,Vernal,7/30/2012,211,1.43,342,33,106233.46,1211.66,,5.868542274,17.28763848,,,,,
455,Ohio,South Charleston,8/22/2011,AmeriStand 407TQ,7/30/2012,211,1.49,342,33,106233.46,1211.66,,5.868542274,17.28763848,,,,,
456,Ohio,South Charleston,8/22/2011,WL 354 HQ,7/30/2012,211,1.5,342,33,106233.46,1211.66,,5.868542274,17.28763848,,,,,
457,Ohio,South Charleston,8/22/2011,Rebound 6.0,7/30/2012,211,1.38,342,33,106233.46,1211.66,,5.868542274,17.28763848,,,,,
458,Ohio,South Charleston,8/22/2011,Caliber,7/30/2012,211,1.27,342,33,106233.46,1211.66,,5.868542274,17.28763848,,,,,
459,Ohio,South Charleston,8/22/2011,Gunner,7/30/2012,211,1.41,342,33,106233.46,1211.66,,5.868542274,17.28763848,,,,,
460,Ohio,South Charleston,8/22/2011,Archer III,7/30/2012,211,1.4,342,33,106233.46,1211.66,,5.868542274,17.28763848,,,,,
461,Ohio,South Charleston,8/22/2011,55H94,7/30/2012,211,1.22,342,33,106233.46,1211.66,,5.868542274,17.28763848,,,,,
462,Ohio,South Charleston,8/22/2011,Charger,7/30/2012,211,1.39,342,33,106233.46,1211.66,,5.868542274,17.28763848,,,,,
463,Ohio,South Charleston,8/22/2011,DG 4210,7/30/2012,211,1.46,342,33,106233.46,1211.66,,5.868542274,17.28763848,,,,,
464,Ohio,South Charleston,8/22/2011,55V50,9/5/2012,248,0.6,379,37,120950.35,1272.58,,6.756973684,18.39823684,,,,,
465,Ohio,South Charleston,8/22/2011,WL 353 LH,9/5/2012,248,0.57,379,37,120950.35,1272.58,,6.756973684,18.39823684,,,,,
466,Ohio,South Charleston,8/22/2011,PGI 557,9/5/2012,248,0.67,379,37,120950.35,1272.58,,6.756973684,18.39823684,,,,,
467,Ohio,South Charleston,8/22/2011,Vernal,9/5/2012,248,0.55,379,37,120950.35,1272.58,,6.756973684,18.39823684,,,,,
468,Ohio,South Charleston,8/22/2011,AmeriStand 407TQ,9/5/2012,248,0.57,379,37,120950.35,1272.58,,6.756973684,18.39823684,,,,,
469,Ohio,South Charleston,8/22/2011,WL 354 HQ,9/5/2012,248,0.58,379,37,120950.35,1272.58,,6.756973684,18.39823684,,,,,
470,Ohio,South Charleston,8/22/2011,Rebound 6.0,9/5/2012,248,0.66,379,37,120950.35,1272.58,,6.756973684,18.39823684,,,,,
471,Ohio,South Charleston,8/22/2011,Caliber,9/5/2012,248,0.42,379,37,120950.35,1272.58,,6.756973684,18.39823684,,,,,
472,Ohio,South Charleston,8/22/2011,Gunner,9/5/2012,248,0.42,379,37,120950.35,1272.58,,6.756973684,18.39823684,,,,,
473,Ohio,South Charleston,8/22/2011,Archer III,9/5/2012,248,0.54,379,37,120950.35,1272.58,,6.756973684,18.39823684,,,,,
474,Ohio,South Charleston,8/22/2011,55H94,9/5/2012,248,0.4,379,37,120950.35,1272.58,,6.756973684,18.39823684,,,,,
475,Ohio,South Charleston,8/22/2011,Charger,9/5/2012,248,0.47,379,37,120950.35,1272.58,,6.756973684,18.39823684,,,,,
476,Ohio,South Charleston,8/22/2011,DG 4210,9/5/2012,248,0.48,379,37,120950.35,1272.58,,6.756973684,18.39823684,,,,,
477,Ohio,Wooster,4/23/2010,Kingfisher 4020,5/28/2013,148,2.38,1130,264,346264.32,3416.84,,5.371927498,16.49879752,,,,,
478,Ohio,Wooster,4/23/2010,Hybri+Jade,5/28/2013,148,2.53,1130,264,346264.32,3416.84,,5.371927498,16.49879752,,,,,
479,Ohio,Wooster,4/23/2010,PGI 459,5/28/2013,148,2.4,1130,264,346264.32,3416.84,,5.371927498,16.49879752,,,,,
480,Ohio,Wooster,4/23/2010,HybriForce-2400,5/28/2013,148,2.43,1130,264,346264.32,3416.84,,5.371927498,16.49879752,,,,,
481,Ohio,Wooster,4/23/2010,WL 363 HQ,5/28/2013,148,2.3,1130,264,346264.32,3416.84,,5.371927498,16.49879752,,,,,
482,Ohio,Wooster,4/23/2010,DG 4210,5/28/2013,148,2.36,1130,264,346264.32,3416.84,,5.371927498,16.49879752,,,,,
483,Ohio,Wooster,4/23/2010,WL 343 HQ,5/28/2013,148,2.24,1130,264,346264.32,3416.84,,5.371927498,16.49879752,,,,,
484,Ohio,Wooster,4/23/2010,TS 4007,5/28/2013,148,2.12,1130,264,346264.32,3416.84,,5.371927498,16.49879752,,,,,
485,Ohio,Wooster,4/23/2010,PGI 557,5/28/2013,148,2.24,1130,264,346264.32,3416.84,,5.371927498,16.49879752,,,,,
486,Ohio,Wooster,4/23/2010,6422Q,5/28/2013,148,2.22,1130,264,346264.32,3416.84,,5.371927498,16.49879752,,,,,
487,Ohio,Wooster,4/23/2010,Vernal,5/28/2013,148,2.36,1130,264,346264.32,3416.84,,5.371927498,16.49879752,,,,,
488,Ohio,Wooster,4/23/2010,Kingfisher 4020,7/1/2013,182,1.94,1164,34,358088.32,3598.84,,5.649347639,16.77893562,,,,,
489,Ohio,Wooster,4/23/2010,Hybri+Jade,7/1/2013,182,1.88,1164,34,358088.32,3598.84,,5.649347639,16.77893562,,,,,
490,Ohio,Wooster,4/23/2010,PGI 459,7/1/2013,182,1.98,1164,34,358088.32,3598.84,,5.649347639,16.77893562,,,,,
491,Ohio,Wooster,4/23/2010,HybriForce-2400,7/1/2013,182,1.8,1164,34,358088.32,3598.84,,5.649347639,16.77893562,,,,,
492,Ohio,Wooster,4/23/2010,WL 363 HQ,7/1/2013,182,1.96,1164,34,358088.32,3598.84,,5.649347639,16.77893562,,,,,
493,Ohio,Wooster,4/23/2010,DG 4210,7/1/2013,182,1.88,1164,34,358088.32,3598.84,,5.649347639,16.77893562,,,,,
494,Ohio,Wooster,4/23/2010,WL 343 HQ,7/1/2013,182,1.71,1164,34,358088.32,3598.84,,5.649347639,16.77893562,,,,,
495,Ohio,Wooster,4/23/2010,TS 4007,7/1/2013,182,1.73,1164,34,358088.32,3598.84,,5.649347639,16.77893562,,,,,
496,Ohio,Wooster,4/23/2010,PGI 557,7/1/2013,182,1.85,1164,34,358088.32,3598.84,,5.649347639,16.77893562,,,,,
497,Ohio,Wooster,4/23/2010,6422Q,7/1/2013,182,1.82,1164,34,358088.32,3598.84,,5.649347639,16.77893562,,,,,
498,Ohio,Wooster,4/23/2010,Vernal,7/1/2013,182,1.54,1164,34,358088.32,3598.84,,5.649347639,16.77893562,,,,,
499,Ohio,Wooster,4/23/2010,Kingfisher 4020,8/6/2013,218,1.62,1200,36,371244.15,3780.14,,5.976935887,17.08483764,,,,,
500,Ohio,Wooster,4/23/2010,Hybri+Jade,8/6/2013,218,1.69,1200,36,371244.15,3780.14,,5.976935887,17.08483764,,,,,
501,Ohio,Wooster,4/23/2010,PGI 459,8/6/2013,218,1.7,1200,36,371244.15,3780.14,,5.976935887,17.08483764,,,,,
502,Ohio,Wooster,4/23/2010,HybriForce-2400,8/6/2013,218,1.62,1200,36,371244.15,3780.14,,5.976935887,17.08483764,,,,,
503,Ohio,Wooster,4/23/2010,WL 363 HQ,8/6/2013,218,1.65,1200,36,371244.15,3780.14,,5.976935887,17.08483764,,,,,
504,Ohio,Wooster,4/23/2010,DG 4210,8/6/2013,218,1.58,1200,36,371244.15,3780.14,,5.976935887,17.08483764,,,,,
505,Ohio,Wooster,4/23/2010,WL 343 HQ,8/6/2013,218,1.5,1200,36,371244.15,3780.14,,5.976935887,17.08483764,,,,,
506,Ohio,Wooster,4/23/2010,TS 4007,8/6/2013,218,1.55,1200,36,371244.15,3780.14,,5.976935887,17.08483764,,,,,
507,Ohio,Wooster,4/23/2010,PGI 557,8/6/2013,218,1.61,1200,36,371244.15,3780.14,,5.976935887,17.08483764,,,,,
508,Ohio,Wooster,4/23/2010,6422Q,8/6/2013,218,1.56,1200,36,371244.15,3780.14,,5.976935887,17.08483764,,,,,
509,Ohio,Wooster,4/23/2010,Vernal,8/6/2013,218,1.33,1200,36,371244.15,3780.14,,5.976935887,17.08483764,,,,,
510,Ohio,Wooster,4/23/2010,Kingfisher 4020,9/10/2013,253,1.21,1235,35,384907.74,3832.34,,6.210857605,17.36054207,,,,,
511,Ohio,Wooster,4/23/2010,Hybri+Jade,9/10/2013,253,1.29,1235,35,384907.74,3832.34,,6.210857605,17.36054207,,,,,
512,Ohio,Wooster,4/23/2010,PGI 459,9/10/2013,253,1.22,1235,35,384907.74,3832.34,,6.210857605,17.36054207,,,,,
513,Ohio,Wooster,4/23/2010,HybriForce-2400,9/10/2013,253,1.19,1235,35,384907.74,3832.34,,6.210857605,17.36054207,,,,,
514,Ohio,Wooster,4/23/2010,WL 363 HQ,9/10/2013,253,1.26,1235,35,384907.74,3832.34,,6.210857605,17.36054207,,,,,
515,Ohio,Wooster,4/23/2010,DG 4210,9/10/2013,253,1.29,1235,35,384907.74,3832.34,,6.210857605,17.36054207,,,,,
516,Ohio,Wooster,4/23/2010,WL 343 HQ,9/10/2013,253,1.24,1235,35,384907.74,3832.34,,6.210857605,17.36054207,,,,,
517,Ohio,Wooster,4/23/2010,TS 4007,9/10/2013,253,1.2,1235,35,384907.74,3832.34,,6.210857605,17.36054207,,,,,
518,Ohio,Wooster,4/23/2010,PGI 557,9/10/2013,253,1.3,1235,35,384907.74,3832.34,,6.210857605,17.36054207,,,,,
519,Ohio,Wooster,4/23/2010,6422Q,9/10/2013,253,1.25,1235,35,384907.74,3832.34,,6.210857605,17.36054207,,,,,
520,Ohio,Wooster,4/23/2010,Vernal,9/10/2013,253,0.84,1235,35,384907.74,3832.34,,6.210857605,17.36054207,,,,,
521,Ohio,South Charleston,8/22/2011,55V50,5/30/2013,150,2.62,647,267,198074.42,2043.17,,4.370772798,15.62190108,,,,,
522,Ohio,South Charleston,8/22/2011,PGI 557,5/30/2013,150,2.5,647,267,198074.42,2043.17,,4.370772798,15.62190108,,,,,
523,Ohio,South Charleston,8/22/2011,WL 353 LH,5/30/2013,150,2.33,647,267,198074.42,2043.17,,4.370772798,15.62190108,,,,,
524,Ohio,South Charleston,8/22/2011,Rebound 6.0,5/30/2013,150,2.25,647,267,198074.42,2043.17,,4.370772798,15.62190108,,,,,
525,Ohio,South Charleston,8/22/2011,DG 4210,5/30/2013,150,2.41,647,267,198074.42,2043.17,,4.370772798,15.62190108,,,,,
526,Ohio,South Charleston,8/22/2011,Charger,5/30/2013,150,2.49,647,267,198074.42,2043.17,,4.370772798,15.62190108,,,,,
527,Ohio,South Charleston,8/22/2011,Gunner,5/30/2013,150,2.34,647,267,198074.42,2043.17,,4.370772798,15.62190108,,,,,
528,Ohio,South Charleston,8/22/2011,AmeriStand 407TQ,5/30/2013,150,2.36,647,267,198074.42,2043.17,,4.370772798,15.62190108,,,,,
529,Ohio,South Charleston,8/22/2011,Vernal,5/30/2013,150,2.34,647,267,198074.42,2043.17,,4.370772798,15.62190108,,,,,
530,Ohio,South Charleston,8/22/2011,Archer III,5/30/2013,150,2.3,647,267,198074.42,2043.17,,4.370772798,15.62190108,,,,,
531,Ohio,South Charleston,8/22/2011,WL 354 HQ,5/30/2013,150,2.26,647,267,198074.42,2043.17,,4.370772798,15.62190108,,,,,
532,Ohio,South Charleston,8/22/2011,Caliber,5/30/2013,150,2.36,647,267,198074.42,2043.17,,4.370772798,15.62190108,,,,,
533,Ohio,South Charleston,8/22/2011,55H94,5/30/2013,150,2.29,647,267,198074.42,2043.17,,4.370772798,15.62190108,,,,,
534,Ohio,South Charleston,8/22/2011,55V50,6/25/2013,176,1.6,673,26,208057.01,2160.44,,4.766359584,16.0279049,,,,,
535,Ohio,South Charleston,8/22/2011,PGI 557,6/25/2013,176,1.52,673,26,208057.01,2160.44,,4.766359584,16.0279049,,,,,
536,Ohio,South Charleston,8/22/2011,WL 353 LH,6/25/2013,176,1.47,673,26,208057.01,2160.44,,4.766359584,16.0279049,,,,,
537,Ohio,South Charleston,8/22/2011,Rebound 6.0,6/25/2013,176,1.49,673,26,208057.01,2160.44,,4.766359584,16.0279049,,,,,
538,Ohio,South Charleston,8/22/2011,DG 4210,6/25/2013,176,1.59,673,26,208057.01,2160.44,,4.766359584,16.0279049,,,,,
539,Ohio,South Charleston,8/22/2011,Charger,6/25/2013,176,1.5,673,26,208057.01,2160.44,,4.766359584,16.0279049,,,,,
540,Ohio,South Charleston,8/22/2011,Gunner,6/25/2013,176,1.54,673,26,208057.01,2160.44,,4.766359584,16.0279049,,,,,
541,Ohio,South Charleston,8/22/2011,AmeriStand 407TQ,6/25/2013,176,1.45,673,26,208057.01,2160.44,,4.766359584,16.0279049,,,,,
542,Ohio,South Charleston,8/22/2011,Vernal,6/25/2013,176,1.26,673,26,208057.01,2160.44,,4.766359584,16.0279049,,,,,
543,Ohio,South Charleston,8/22/2011,Archer III,6/25/2013,176,1.48,673,26,208057.01,2160.44,,4.766359584,16.0279049,,,,,
544,Ohio,South Charleston,8/22/2011,WL 354 HQ,6/25/2013,176,1.51,673,26,208057.01,2160.44,,4.766359584,16.0279049,,,,,
545,Ohio,South Charleston,8/22/2011,Caliber,6/25/2013,176,1.5,673,26,208057.01,2160.44,,4.766359584,16.0279049,,,,,
546,Ohio,South Charleston,8/22/2011,55H94,6/25/2013,176,1.32,673,26,208057.01,2160.44,,4.766359584,16.0279049,,,,,
547,Ohio,South Charleston,8/22/2011,55V50,7/30/2013,211,1.17,708,35,220025.4,2382.58,,5.382951977,16.57200565,,,,,
548,Ohio,South Charleston,8/22/2011,PGI 557,7/30/2013,211,1.23,708,35,220025.4,2382.58,,5.382951977,16.57200565,,,,,
549,Ohio,South Charleston,8/22/2011,WL 353 LH,7/30/2013,211,1.21,708,35,220025.4,2382.58,,5.382951977,16.57200565,,,,,
550,Ohio,South Charleston,8/22/2011,Rebound 6.0,7/30/2013,211,1.26,708,35,220025.4,2382.58,,5.382951977,16.57200565,,,,,
551,Ohio,South Charleston,8/22/2011,DG 4210,7/30/2013,211,1.21,708,35,220025.4,2382.58,,5.382951977,16.57200565,,,,,
552,Ohio,South Charleston,8/22/2011,Charger,7/30/2013,211,1.22,708,35,220025.4,2382.58,,5.382951977,16.57200565,,,,,
553,Ohio,South Charleston,8/22/2011,Gunner,7/30/2013,211,1.22,708,35,220025.4,2382.58,,5.382951977,16.57200565,,,,,
554,Ohio,South Charleston,8/22/2011,AmeriStand 407TQ,7/30/2013,211,1.1,708,35,220025.4,2382.58,,5.382951977,16.57200565,,,,,
555,Ohio,South Charleston,8/22/2011,Vernal,7/30/2013,211,1.13,708,35,220025.4,2382.58,,5.382951977,16.57200565,,,,,
556,Ohio,South Charleston,8/22/2011,Archer III,7/30/2013,211,1.23,708,35,220025.4,2382.58,,5.382951977,16.57200565,,,,,
557,Ohio,South Charleston,8/22/2011,WL 354 HQ,7/30/2013,211,1.1,708,35,220025.4,2382.58,,5.382951977,16.57200565,,,,,
558,Ohio,South Charleston,8/22/2011,Caliber,7/30/2013,211,1.12,708,35,220025.4,2382.58,,5.382951977,16.57200565,,,,,
559,Ohio,South Charleston,8/22/2011,55H94,7/30/2013,211,1.14,708,35,220025.4,2382.58,,5.382951977,16.57200565,,,,,
560,Ohio,South Charleston,8/22/2011,55V50,9/9/2013,252,0.84,749,41,236439.38,2431.7,,5.891001335,17.13734312,,,,,
561,Ohio,South Charleston,8/22/2011,PGI 557,9/9/2013,252,0.96,749,41,236439.38,2431.7,,5.891001335,17.13734312,,,,,
562,Ohio,South Charleston,8/22/2011,WL 353 LH,9/9/2013,252,0.98,749,41,236439.38,2431.7,,5.891001335,17.13734312,,,,,
563,Ohio,South Charleston,8/22/2011,Rebound 6.0,9/9/2013,252,0.99,749,41,236439.38,2431.7,,5.891001335,17.13734312,,,,,
564,Ohio,South Charleston,8/22/2011,DG 4210,9/9/2013,252,1.03,749,41,236439.38,2431.7,,5.891001335,17.13734312,,,,,
565,Ohio,South Charleston,8/22/2011,Charger,9/9/2013,252,0.97,749,41,236439.38,2431.7,,5.891001335,17.13734312,,,,,
566,Ohio,South Charleston,8/22/2011,Gunner,9/9/2013,252,0.85,749,41,236439.38,2431.7,,5.891001335,17.13734312,,,,,
567,Ohio,South Charleston,8/22/2011,AmeriStand 407TQ,9/9/2013,252,0.94,749,41,236439.38,2431.7,,5.891001335,17.13734312,,,,,
568,Ohio,South Charleston,8/22/2011,Vernal,9/9/2013,252,0.84,749,41,236439.38,2431.7,,5.891001335,17.13734312,,,,,
569,Ohio,South Charleston,8/22/2011,Archer III,9/9/2013,252,0.88,749,41,236439.38,2431.7,,5.891001335,17.13734312,,,,,
570,Ohio,South Charleston,8/22/2011,WL 354 HQ,9/9/2013,252,0.82,749,41,236439.38,2431.7,,5.891001335,17.13734312,,,,,
571,Ohio,South Charleston,8/22/2011,Caliber,9/9/2013,252,0.77,749,41,236439.38,2431.7,,5.891001335,17.13734312,,,,,
