Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
1.54,839,271709.75,1963.49,2.927630952,15.40058333
1.57,839,271709.75,1963.49,2.927630952,15.40058333
1.43,839,271709.75,1963.49,2.927630952,15.40058333
1.52,839,271709.75,1963.49,2.927630952,15.40058333
1.44,839,271709.75,1963.49,2.927630952,15.40058333
1.48,839,271709.75,1963.49,2.927630952,15.40058333
1.5,839,271709.75,1963.49,2.927630952,15.40058333
1.41,839,271709.75,1963.49,2.927630952,15.40058333
2.8,1117,351989.28,2454.17,1.677290837,13.73831843
2.7,1117,351989.28,2454.17,1.677290837,13.73831843
2.62,1117,351989.28,2454.17,1.677290837,13.73831843
2.46,1117,351989.28,2454.17,1.677290837,13.73831843
2.59,1117,351989.28,2454.17,1.677290837,13.73831843
2.6,1117,351989.28,2454.17,1.677290837,13.73831843
2.59,1117,351989.28,2454.17,1.677290837,13.73831843
2.52,1117,351989.28,2454.17,1.677290837,13.73831843
3.33,1152,364625.56,2683.19,2.101702945,14.1400954
3.2,1152,364625.56,2683.19,2.101702945,14.1400954
2.97,1152,364625.56,2683.19,2.101702945,14.1400954
3.36,1152,364625.56,2683.19,2.101702945,14.1400954
3.1,1152,364625.56,2683.19,2.101702945,14.1400954
3.02,1152,364625.56,2683.19,2.101702945,14.1400954
3.05,1152,364625.56,2683.19,2.101702945,14.1400954
3.03,1152,364625.56,2683.19,2.101702945,14.1400954
1.37,1191,378890.07,2928.61,2.546502463,14.6292953
1.31,1191,378890.07,2928.61,2.546502463,14.6292953
1.3,1191,378890.07,2928.61,2.546502463,14.6292953
1.28,1191,378890.07,2928.61,2.546502463,14.6292953
1.18,1191,378890.07,2928.61,2.546502463,14.6292953
1.3,1191,378890.07,2928.61,2.546502463,14.6292953
1.26,1191,378890.07,2928.61,2.546502463,14.6292953
1.17,1191,378890.07,2928.61,2.546502463,14.6292953
1.2,1231,393383.08,3047.82,2.932297619,15.01457792
1.21,1231,393383.08,3047.82,2.932297619,15.01457792
1.22,1231,393383.08,3047.82,2.932297619,15.01457792
1.14,1231,393383.08,3047.82,2.932297619,15.01457792
1.13,1231,393383.08,3047.82,2.932297619,15.01457792
1.16,1231,393383.08,3047.82,2.932297619,15.01457792
1.15,1231,393383.08,3047.82,2.932297619,15.01457792
1.11,1231,393383.08,3047.82,2.932297619,15.01457792
3.13,387,121823.22,907.55,1.751365979,13.37131443
3.01,387,121823.22,907.55,1.751365979,13.37131443
3.06,387,121823.22,907.55,1.751365979,13.37131443
2.92,387,121823.22,907.55,1.751365979,13.37131443
3.02,387,121823.22,907.55,1.751365979,13.37131443
2.99,387,121823.22,907.55,1.751365979,13.37131443
2.84,387,121823.22,907.55,1.751365979,13.37131443
2.91,387,121823.22,907.55,1.751365979,13.37131443
3,387,121823.22,907.55,1.751365979,13.37131443
2.84,387,121823.22,907.55,1.751365979,13.37131443
2.89,387,121823.22,907.55,1.751365979,13.37131443
2.56,387,121823.22,907.55,1.751365979,13.37131443
2.85,387,121823.22,907.55,1.751365979,13.37131443
3.64,422,134459.5,1136.57,2.798699764,14.49683215
3.31,422,134459.5,1136.57,2.798699764,14.49683215
3.5,422,134459.5,1136.57,2.798699764,14.49683215
3.55,422,134459.5,1136.57,2.798699764,14.49683215
3.42,422,134459.5,1136.57,2.798699764,14.49683215
3.37,422,134459.5,1136.57,2.798699764,14.49683215
3.28,422,134459.5,1136.57,2.798699764,14.49683215
3.17,422,134459.5,1136.57,2.798699764,14.49683215
3.29,422,134459.5,1136.57,2.798699764,14.49683215
3.44,422,134459.5,1136.57,2.798699764,14.49683215
3.24,422,134459.5,1136.57,2.798699764,14.49683215
3.37,422,134459.5,1136.57,2.798699764,14.49683215
3.4,422,134459.5,1136.57,2.798699764,14.49683215
2.46,461,148724.01,1381.99,4.038398268,15.7288961
2.46,461,148724.01,1381.99,4.038398268,15.7288961
2.47,461,148724.01,1381.99,4.038398268,15.7288961
2.35,461,148724.01,1381.99,4.038398268,15.7288961
2.55,461,148724.01,1381.99,4.038398268,15.7288961
2.55,461,148724.01,1381.99,4.038398268,15.7288961
2.53,461,148724.01,1381.99,4.038398268,15.7288961
2.56,461,148724.01,1381.99,4.038398268,15.7288961
2.42,461,148724.01,1381.99,4.038398268,15.7288961
2.37,461,148724.01,1381.99,4.038398268,15.7288961
2.5,461,148724.01,1381.99,4.038398268,15.7288961
2.46,461,148724.01,1381.99,4.038398268,15.7288961
2.41,461,148724.01,1381.99,4.038398268,15.7288961
1.59,501,163217.02,1501.2,4.836553785,16.58683267
1.53,501,163217.02,1501.2,4.836553785,16.58683267
1.59,501,163217.02,1501.2,4.836553785,16.58683267
1.43,501,163217.02,1501.2,4.836553785,16.58683267
1.62,501,163217.02,1501.2,4.836553785,16.58683267
1.65,501,163217.02,1501.2,4.836553785,16.58683267
1.56,501,163217.02,1501.2,4.836553785,16.58683267
1.72,501,163217.02,1501.2,4.836553785,16.58683267
1.51,501,163217.02,1501.2,4.836553785,16.58683267
1.42,501,163217.02,1501.2,4.836553785,16.58683267
1.39,501,163217.02,1501.2,4.836553785,16.58683267
1.46,501,163217.02,1501.2,4.836553785,16.58683267
1.4,501,163217.02,1501.2,4.836553785,16.58683267
1.95,766,238887.66,2095.41,1.95851369,13.73706649
1.86,766,238887.66,2095.41,1.95851369,13.73706649
1.97,766,238887.66,2095.41,1.95851369,13.73706649
1.9,766,238887.66,2095.41,1.95851369,13.73706649
1.91,766,238887.66,2095.41,1.95851369,13.73706649
1.87,766,238887.66,2095.41,1.95851369,13.73706649
1.83,766,238887.66,2095.41,1.95851369,13.73706649
1.78,766,238887.66,2095.41,1.95851369,13.73706649
1.77,766,238887.66,2095.41,1.95851369,13.73706649
1.9,766,238887.66,2095.41,1.95851369,13.73706649
1.89,766,238887.66,2095.41,1.95851369,13.73706649
1.8,766,238887.66,2095.41,1.95851369,13.73706649
1.83,766,238887.66,2095.41,1.95851369,13.73706649
1.59,795,249675.16,2203.16,2.438467337,14.19643216
1.49,795,249675.16,2203.16,2.438467337,14.19643216
1.65,795,249675.16,2203.16,2.438467337,14.19643216
1.67,795,249675.16,2203.16,2.438467337,14.19643216
1.53,795,249675.16,2203.16,2.438467337,14.19643216
1.65,795,249675.16,2203.16,2.438467337,14.19643216
1.6,795,249675.16,2203.16,2.438467337,14.19643216
1.64,795,249675.16,2203.16,2.438467337,14.19643216
1.52,795,249675.16,2203.16,2.438467337,14.19643216
1.61,795,249675.16,2203.16,2.438467337,14.19643216
1.55,795,249675.16,2203.16,2.438467337,14.19643216
1.57,795,249675.16,2203.16,2.438467337,14.19643216
1.65,795,249675.16,2203.16,2.438467337,14.19643216
1.55,828,262000.33,2249.69,3.121411339,14.85823884
1.79,828,262000.33,2249.69,3.121411339,14.85823884
1.81,828,262000.33,2249.69,3.121411339,14.85823884
1.63,828,262000.33,2249.69,3.121411339,14.85823884
2.05,828,262000.33,2249.69,3.121411339,14.85823884
1.72,828,262000.33,2249.69,3.121411339,14.85823884
1.88,828,262000.33,2249.69,3.121411339,14.85823884
1.53,828,262000.33,2249.69,3.121411339,14.85823884
1.7,828,262000.33,2249.69,3.121411339,14.85823884
1.42,828,262000.33,2249.69,3.121411339,14.85823884
1.48,828,262000.33,2249.69,3.121411339,14.85823884
1.39,828,262000.33,2249.69,3.121411339,14.85823884
1.33,828,262000.33,2249.69,3.121411339,14.85823884
0.84,858,273082.13,2343.29,3.484749709,15.27118743
0.91,858,273082.13,2343.29,3.484749709,15.27118743
0.94,858,273082.13,2343.29,3.484749709,15.27118743
0.9,858,273082.13,2343.29,3.484749709,15.27118743
1.11,858,273082.13,2343.29,3.484749709,15.27118743
0.98,858,273082.13,2343.29,3.484749709,15.27118743
0.94,858,273082.13,2343.29,3.484749709,15.27118743
0.79,858,273082.13,2343.29,3.484749709,15.27118743
0.9,858,273082.13,2343.29,3.484749709,15.27118743
0.79,858,273082.13,2343.29,3.484749709,15.27118743
0.79,858,273082.13,2343.29,3.484749709,15.27118743
0.79,858,273082.13,2343.29,3.484749709,15.27118743
0.74,858,273082.13,2343.29,3.484749709,15.27118743
