Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
1.16,868,285825.46,2634.73,6.606260069,17.79072497
0.84,868,285825.46,2634.73,6.606260069,17.79072497
0.94,868,285825.46,2634.73,6.606260069,17.79072497
0.66,868,285825.46,2634.73,6.606260069,17.79072497
1.68,1134,361996.1,3569.09,5.291709251,16.34720705
1.37,1134,361996.1,3569.09,5.291709251,16.34720705
1.46,1134,361996.1,3569.09,5.291709251,16.34720705
1.36,1134,361996.1,3569.09,5.291709251,16.34720705
1.31,1134,361996.1,3569.09,5.291709251,16.34720705
1.3,1134,361996.1,3569.09,5.291709251,16.34720705
1.05,1134,361996.1,3569.09,5.291709251,16.34720705
1.41,1134,361996.1,3569.09,5.291709251,16.34720705
1.42,1134,361996.1,3569.09,5.291709251,16.34720705
1.36,1134,361996.1,3569.09,5.291709251,16.34720705
1.16,1162,372266.78,3715.69,5.548177128,16.59960447
1.05,1162,372266.78,3715.69,5.548177128,16.59960447
1.02,1162,372266.78,3715.69,5.548177128,16.59960447
1.03,1162,372266.78,3715.69,5.548177128,16.59960447
1.08,1162,372266.78,3715.69,5.548177128,16.59960447
1.02,1162,372266.78,3715.69,5.548177128,16.59960447
1.06,1162,372266.78,3715.69,5.548177128,16.59960447
0.83,1162,372266.78,3715.69,5.548177128,16.59960447
1.13,1162,372266.78,3715.69,5.548177128,16.59960447
0.69,1162,372266.78,3715.69,5.548177128,16.59960447
0.92,1190,383493.75,3817.77,5.859210747,16.93473552
1.15,1190,383493.75,3817.77,5.859210747,16.93473552
1.04,1190,383493.75,3817.77,5.859210747,16.93473552
1.11,1190,383493.75,3817.77,5.859210747,16.93473552
0.97,1190,383493.75,3817.77,5.859210747,16.93473552
1.12,1190,383493.75,3817.77,5.859210747,16.93473552
1.11,1190,383493.75,3817.77,5.859210747,16.93473552
0.97,1190,383493.75,3817.77,5.859210747,16.93473552
1.07,1190,383493.75,3817.77,5.859210747,16.93473552
0.69,1190,383493.75,3817.77,5.859210747,16.93473552
0.79,1238,400987.9,3982.19,6.248983051,17.34995157
0.78,1238,400987.9,3982.19,6.248983051,17.34995157
0.86,1238,400987.9,3982.19,6.248983051,17.34995157
0.88,1238,400987.9,3982.19,6.248983051,17.34995157
0.93,1238,400987.9,3982.19,6.248983051,17.34995157
0.81,1238,400987.9,3982.19,6.248983051,17.34995157
0.85,1238,400987.9,3982.19,6.248983051,17.34995157
0.77,1238,400987.9,3982.19,6.248983051,17.34995157
0.75,1238,400987.9,3982.19,6.248983051,17.34995157
0.78,1238,400987.9,3982.19,6.248983051,17.34995157
2.72,275,79771.91,996.35,3.253768116,14.35050725
2.77,275,79771.91,996.35,3.253768116,14.35050725
2.46,275,79771.91,996.35,3.253768116,14.35050725
2.71,275,79771.91,996.35,3.253768116,14.35050725
2.31,275,79771.91,996.35,3.253768116,14.35050725
2.34,275,79771.91,996.35,3.253768116,14.35050725
2.3,275,79771.91,996.35,3.253768116,14.35050725
2.55,275,79771.91,996.35,3.253768116,14.35050725
2.53,275,79771.91,996.35,3.253768116,14.35050725
2.42,275,79771.91,996.35,3.253768116,14.35050725
2.52,275,79771.91,996.35,3.253768116,14.35050725
2.57,275,79771.91,996.35,3.253768116,14.35050725
2.24,275,79771.91,996.35,3.253768116,14.35050725
1.71,309,93811.12,1087.45,4.524516129,15.80587097
1.84,309,93811.12,1087.45,4.524516129,15.80587097
1.73,309,93811.12,1087.45,4.524516129,15.80587097
1.67,309,93811.12,1087.45,4.524516129,15.80587097
1.76,309,93811.12,1087.45,4.524516129,15.80587097
1.67,309,93811.12,1087.45,4.524516129,15.80587097
1.73,309,93811.12,1087.45,4.524516129,15.80587097
1.8,309,93811.12,1087.45,4.524516129,15.80587097
1.67,309,93811.12,1087.45,4.524516129,15.80587097
1.57,309,93811.12,1087.45,4.524516129,15.80587097
1.72,309,93811.12,1087.45,4.524516129,15.80587097
1.4,309,93811.12,1087.45,4.524516129,15.80587097
1.64,309,93811.12,1087.45,5.868542274,17.28763848
1.57,342,106233.46,1211.66,5.868542274,17.28763848
1.4,342,106233.46,1211.66,5.868542274,17.28763848
1.52,342,106233.46,1211.66,5.868542274,17.28763848
1.43,342,106233.46,1211.66,5.868542274,17.28763848
1.49,342,106233.46,1211.66,5.868542274,17.28763848
1.5,342,106233.46,1211.66,5.868542274,17.28763848
1.38,342,106233.46,1211.66,5.868542274,17.28763848
1.27,342,106233.46,1211.66,5.868542274,17.28763848
1.41,342,106233.46,1211.66,5.868542274,17.28763848
1.4,342,106233.46,1211.66,5.868542274,17.28763848
1.22,342,106233.46,1211.66,5.868542274,17.28763848
1.39,342,106233.46,1211.66,5.868542274,17.28763848
1.46,342,106233.46,1211.66,5.868542274,17.28763848
0.6,379,120950.35,1272.58,6.756973684,18.39823684
0.57,379,120950.35,1272.58,6.756973684,18.39823684
0.67,379,120950.35,1272.58,6.756973684,18.39823684
0.55,379,120950.35,1272.58,6.756973684,18.39823684
0.57,379,120950.35,1272.58,6.756973684,18.39823684
0.58,379,120950.35,1272.58,6.756973684,18.39823684
0.66,379,120950.35,1272.58,6.756973684,18.39823684
0.42,379,120950.35,1272.58,6.756973684,18.39823684
0.42,379,120950.35,1272.58,6.756973684,18.39823684
0.54,379,120950.35,1272.58,6.756973684,18.39823684
0.4,379,120950.35,1272.58,6.756973684,18.39823684
0.47,379,120950.35,1272.58,6.756973684,18.39823684
0.48,379,120950.35,1272.58,6.756973684,18.39823684
2.62,647,198074.42,2043.17,4.370772798,15.62190108
2.5,647,198074.42,2043.17,4.370772798,15.62190108
2.33,647,198074.42,2043.17,4.370772798,15.62190108
2.25,647,198074.42,2043.17,4.370772798,15.62190108
2.41,647,198074.42,2043.17,4.370772798,15.62190108
2.49,647,198074.42,2043.17,4.370772798,15.62190108
2.34,647,198074.42,2043.17,4.370772798,15.62190108
2.36,647,198074.42,2043.17,4.370772798,15.62190108
2.34,647,198074.42,2043.17,4.370772798,15.62190108
2.3,647,198074.42,2043.17,4.370772798,15.62190108
2.26,647,198074.42,2043.17,4.370772798,15.62190108
2.36,647,198074.42,2043.17,4.370772798,15.62190108
2.29,647,198074.42,2043.17,4.370772798,15.62190108
1.6,673,208057.01,2160.44,4.766359584,16.0279049
1.52,673,208057.01,2160.44,4.766359584,16.0279049
1.47,673,208057.01,2160.44,4.766359584,16.0279049
1.49,673,208057.01,2160.44,4.766359584,16.0279049
1.59,673,208057.01,2160.44,4.766359584,16.0279049
1.5,673,208057.01,2160.44,4.766359584,16.0279049
1.54,673,208057.01,2160.44,4.766359584,16.0279049
1.45,673,208057.01,2160.44,4.766359584,16.0279049
1.26,673,208057.01,2160.44,4.766359584,16.0279049
1.48,673,208057.01,2160.44,4.766359584,16.0279049
1.51,673,208057.01,2160.44,4.766359584,16.0279049
1.5,673,208057.01,2160.44,4.766359584,16.0279049
1.32,673,208057.01,2160.44,4.766359584,16.0279049
1.17,708,220025.4,2382.58,5.382951977,16.57200565
1.23,708,220025.4,2382.58,5.382951977,16.57200565
1.21,708,220025.4,2382.58,5.382951977,16.57200565
1.26,708,220025.4,2382.58,5.382951977,16.57200565
1.21,708,220025.4,2382.58,5.382951977,16.57200565
1.22,708,220025.4,2382.58,5.382951977,16.57200565
1.22,708,220025.4,2382.58,5.382951977,16.57200565
1.1,708,220025.4,2382.58,5.382951977,16.57200565
1.13,708,220025.4,2382.58,5.382951977,16.57200565
1.23,708,220025.4,2382.58,5.382951977,16.57200565
1.1,708,220025.4,2382.58,5.382951977,16.57200565
1.12,708,220025.4,2382.58,5.382951977,16.57200565
1.14,708,220025.4,2382.58,5.382951977,16.57200565
0.84,749,236439.38,2431.7,5.891001335,17.13734312
0.96,749,236439.38,2431.7,5.891001335,17.13734312
0.98,749,236439.38,2431.7,5.891001335,17.13734312
0.99,749,236439.38,2431.7,5.891001335,17.13734312
1.03,749,236439.38,2431.7,5.891001335,17.13734312
0.97,749,236439.38,2431.7,5.891001335,17.13734312
0.85,749,236439.38,2431.7,5.891001335,17.13734312
0.94,749,236439.38,2431.7,5.891001335,17.13734312
0.84,749,236439.38,2431.7,5.891001335,17.13734312
0.88,749,236439.38,2431.7,5.891001335,17.13734312
0.82,749,236439.38,2431.7,5.891001335,17.13734312
0.77,749,236439.38,2431.7,5.891001335,17.13734312
0.91,749,236439.38,2431.7,5.891001335,17.13734312
1.64,1009,315050.09,3307.53,4.124489594,15.37908821
1.36,1009,315050.09,3307.53,4.124489594,15.37908821
1.51,1009,315050.09,3307.53,4.124489594,15.37908821
1.52,1009,315050.09,3307.53,4.124489594,15.37908821
1.56,1009,315050.09,3307.53,4.124489594,15.37908821
1.54,1009,315050.09,3307.53,4.124489594,15.37908821
1.44,1009,315050.09,3307.53,4.124489594,15.37908821
1.58,1009,315050.09,3307.53,4.124489594,15.37908821
1.47,1009,315050.09,3307.53,4.124489594,15.37908821
1.54,1009,315050.09,3307.53,4.124489594,15.37908821
1.49,1009,315050.09,3307.53,4.124489594,15.37908821
1.28,1009,315050.09,3307.53,4.124489594,15.37908821
1.27,1009,315050.09,3307.53,4.124489594,15.37908821
1.33,1043,327376.19,3477.61,4.505417066,15.75848514
1.36,1043,327376.19,3477.61,4.505417066,15.75848514
1.27,1043,327376.19,3477.61,4.505417066,15.75848514
1.36,1043,327376.19,3477.61,4.505417066,15.75848514
1.25,1043,327376.19,3477.61,4.505417066,15.75848514
1.34,1043,327376.19,3477.61,4.505417066,15.75848514
1.31,1043,327376.19,3477.61,4.505417066,15.75848514
1.25,1043,327376.19,3477.61,4.505417066,15.75848514
1.25,1043,327376.19,3477.61,4.505417066,15.75848514
1.3,1043,327376.19,3477.61,4.505417066,15.75848514
1.16,1043,327376.19,3477.61,4.505417066,15.75848514
1.14,1043,327376.19,3477.61,4.505417066,15.75848514
1.15,1043,327376.19,3477.61,4.505417066,15.75848514
0.87,1074,339554.69,3603.04,4.796666667,16.04993482
0.84,1074,339554.69,3603.04,4.796666667,16.04993482
0.74,1074,339554.69,3603.04,4.796666667,16.04993482
0.9,1074,339554.69,3603.04,4.796666667,16.04993482
0.84,1074,339554.69,3603.04,4.796666667,16.04993482
0.82,1074,339554.69,3603.04,4.796666667,16.04993482
0.84,1074,339554.69,3603.04,4.796666667,16.04993482
0.89,1074,339554.69,3603.04,4.796666667,16.04993482
0.77,1074,339554.69,3603.04,4.796666667,16.04993482
0.79,1074,339554.69,3603.04,4.796666667,16.04993482
0.82,1074,339554.69,3603.04,4.796666667,16.04993482
0.65,1074,339554.69,3603.04,4.796666667,16.04993482
0.8,1074,339554.69,3603.04,4.796666667,16.04993482
0.73,1114,354549.19,3726.33,5.185969479,16.44598743
0.82,1114,354549.19,3726.33,5.185969479,16.44598743
0.72,1114,354549.19,3726.33,5.185969479,16.44598743
0.78,1114,354549.19,3726.33,5.185969479,16.44598743
0.77,1114,354549.19,3726.33,5.185969479,16.44598743
0.7,1114,354549.19,3726.33,5.185969479,16.44598743
0.71,1114,354549.19,3726.33,5.185969479,16.44598743
0.73,1114,354549.19,3726.33,5.185969479,16.44598743
0.79,1114,354549.19,3726.33,5.185969479,16.44598743
0.75,1114,354549.19,3726.33,5.185969479,16.44598743
0.67,1114,354549.19,3726.33,5.185969479,16.44598743
0.77,1114,354549.19,3726.33,5.185969479,16.44598743
0.66,1114,354549.19,3726.33,5.185969479,16.44598743
2.31,1375,431184.35,4457.5,4.120014545,15.26267636
2.24,1375,431184.35,4457.5,4.120014545,15.26267636
2.16,1375,431184.35,4457.5,4.120014545,15.26267636
2.21,1375,431184.35,4457.5,4.120014545,15.26267636
2.26,1375,431184.35,4457.5,4.120014545,15.26267636
2.1,1375,431184.35,4457.5,4.120014545,15.26267636
2.26,1375,431184.35,4457.5,4.120014545,15.26267636
2.11,1375,431184.35,4457.5,4.120014545,15.26267636
2.09,1375,431184.35,4457.5,4.120014545,15.26267636
2.14,1375,431184.35,4457.5,4.120014545,15.26267636
2.04,1375,431184.35,4457.5,4.120014545,15.26267636
1.99,1375,431184.35,4457.5,4.120014545,15.26267636
2,1375,431184.35,4457.5,4.120014545,15.26267636
1.54,1410,442999.55,4763.93,4.415815603,15.52352482
1.51,1410,442999.55,4763.93,4.415815603,15.52352482
1.62,1410,442999.55,4763.93,4.415815603,15.52352482
1.55,1410,442999.55,4763.93,4.415815603,15.52352482
1.57,1410,442999.55,4763.93,4.415815603,15.52352482
1.42,1410,442999.55,4763.93,4.415815603,15.52352482
1.36,1410,442999.55,4763.93,4.415815603,15.52352482
1.46,1410,442999.55,4763.93,4.415815603,15.52352482
1.51,1410,442999.55,4763.93,4.415815603,15.52352482
1.39,1410,442999.55,4763.93,4.415815603,15.52352482
1.41,1410,442999.55,4763.93,4.415815603,15.52352482
1.39,1410,442999.55,4763.93,4.415815603,15.52352482
1.33,1410,442999.55,4763.93,4.415815603,15.52352482
0.63,1438,453827.56,4926.91,4.654944367,15.74800417
0.66,1438,453827.56,4926.91,4.654944367,15.74800417
0.78,1438,453827.56,4926.91,4.654944367,15.74800417
0.63,1438,453827.56,4926.91,4.654944367,15.74800417
0.67,1438,453827.56,4926.91,4.654944367,15.74800417
0.77,1438,453827.56,4926.91,4.654944367,15.74800417
0.63,1438,453827.56,4926.91,4.654944367,15.74800417
0.58,1438,453827.56,4926.91,4.654944367,15.74800417
0.58,1438,453827.56,4926.91,4.654944367,15.74800417
0.59,1438,453827.56,4926.91,4.654944367,15.74800417
0.66,1438,453827.56,4926.91,4.654944367,15.74800417
0.43,1438,453827.56,4926.91,4.654944367,15.74800417
0.65,1438,453827.56,4926.91,4.654944367,15.74800417
0.36,1478,469472.57,5006.9,4.939729364,16.05583221
0.37,1478,469472.57,5006.9,4.939729364,16.05583221
0.4,1478,469472.57,5006.9,4.939729364,16.05583221
0.35,1478,469472.57,5006.9,4.939729364,16.05583221
0.39,1478,469472.57,5006.9,4.939729364,16.05583221
0.36,1478,469472.57,5006.9,4.939729364,16.05583221
0.41,1478,469472.57,5006.9,4.939729364,16.05583221
0.3,1478,469472.57,5006.9,4.939729364,16.05583221
0.37,1478,469472.57,5006.9,4.939729364,16.05583221
0.35,1478,469472.57,5006.9,4.939729364,16.05583221
0.34,1478,469472.57,5006.9,4.939729364,16.05583221
0.2,1478,469472.57,5006.9,4.939729364,16.05583221
0.32,1478,469472.57,5006.9,4.939729364,16.05583221
2.62,373,119766.11,1173.67,4.267780749,15.16181818
2.56,373,119766.11,1173.67,4.267780749,15.16181818
2.6,373,119766.11,1173.67,4.267780749,15.16181818
2.65,373,119766.11,1173.67,4.267780749,15.16181818
2.58,373,119766.11,1173.67,4.267780749,15.16181818
2.68,373,119766.11,1173.67,4.267780749,15.16181818
2.8,373,119766.11,1173.67,4.267780749,15.16181818
2.35,373,119766.11,1173.67,4.267780749,15.16181818
2.32,373,119766.11,1173.67,4.267780749,15.16181818
2.48,373,119766.11,1173.67,4.267780749,15.16181818
2.71,373,119766.11,1173.67,4.267780749,15.16181818
2.55,373,119766.11,1173.67,4.267780749,15.16181818
2.64,373,119766.11,1173.67,4.267780749,15.16181818
2.08,408,131581.31,1480.1,5.274889976,16.0697066
2.2,408,131581.31,1480.1,5.274889976,16.0697066
2.05,408,131581.31,1480.1,5.274889976,16.0697066
2.03,408,131581.31,1480.1,5.274889976,16.0697066
2.01,408,131581.31,1480.1,5.274889976,16.0697066
2.1,408,131581.31,1480.1,5.274889976,16.0697066
2.14,408,131581.31,1480.1,5.274889976,16.0697066
2.09,408,131581.31,1480.1,5.274889976,16.0697066
2.02,408,131581.31,1480.1,5.274889976,16.0697066
2.02,408,131581.31,1480.1,5.274889976,16.0697066
2.16,408,131581.31,1480.1,5.274889976,16.0697066
2.16,408,131581.31,1480.1,5.274889976,16.0697066
1.87,408,131581.31,1480.1,5.274889976,16.0697066
1.48,436,142409.32,1643.08,6.006727689,16.77338673
1.49,436,142409.32,1643.08,6.006727689,16.77338673
1.29,436,142409.32,1643.08,6.006727689,16.77338673
1.24,436,142409.32,1643.08,6.006727689,16.77338673
1.18,436,142409.32,1643.08,6.006727689,16.77338673
1.23,436,142409.32,1643.08,6.006727689,16.77338673
1.28,436,142409.32,1643.08,6.006727689,16.77338673
1.36,436,142409.32,1643.08,6.006727689,16.77338673
1.38,436,142409.32,1643.08,6.006727689,16.77338673
1.42,436,142409.32,1643.08,6.006727689,16.77338673
1.35,436,142409.32,1643.08,6.006727689,16.77338673
1.15,436,142409.32,1643.08,6.006727689,16.77338673
1.06,436,142409.32,1643.08,6.006727689,16.77338673
0.89,476,158054.33,1723.07,6.775786164,17.64121593
0.88,476,158054.33,1723.07,6.775786164,17.64121593
0.94,476,158054.33,1723.07,6.775786164,17.64121593
0.93,476,158054.33,1723.07,6.775786164,17.64121593
1,476,158054.33,1723.07,6.775786164,17.64121593
0.92,476,158054.33,1723.07,6.775786164,17.64121593
0.85,476,158054.33,1723.07,6.775786164,17.64121593
0.92,476,158054.33,1723.07,6.775786164,17.64121593
0.96,476,158054.33,1723.07,6.775786164,17.64121593
0.88,476,158054.33,1723.07,6.775786164,17.64121593
1,476,158054.33,1723.07,6.775786164,17.64121593
0.97,476,158054.33,1723.07,6.775786164,17.64121593
0.88,476,158054.33,1723.07,6.775786164,17.64121593
2.24,735,231402.67,2478.27,5.055652174,16.05476902
2.05,735,231402.67,2478.27,5.055652174,16.05476902
2.23,735,231402.67,2478.27,5.055652174,16.05476902
2.13,735,231402.67,2478.27,5.055652174,16.05476902
2.1,735,231402.67,2478.27,5.055652174,16.05476902
2.22,735,231402.67,2478.27,5.055652174,16.05476902
2.31,735,231402.67,2478.27,5.055652174,16.05476902
2.13,735,231402.67,2478.27,5.055652174,16.05476902
2.12,735,231402.67,2478.27,5.055652174,16.05476902
2.12,735,231402.67,2478.27,5.055652174,16.05476902
2.52,735,231402.67,2478.27,5.055652174,16.05476902
2.39,735,231402.67,2478.27,5.055652174,16.05476902
2.14,735,231402.67,2478.27,5.055652174,16.05476902
1.75,766,243903.24,2563,5.498422425,16.54314211
1.82,766,243903.24,2563,5.498422425,16.54314211
1.55,766,243903.24,2563,5.498422425,16.54314211
1.6,766,243903.24,2563,5.498422425,16.54314211
1.4,766,243903.24,2563,5.498422425,16.54314211
1.58,766,243903.24,2563,5.498422425,16.54314211
1.77,766,243903.24,2563,5.498422425,16.54314211
1.8,766,243903.24,2563,5.498422425,16.54314211
1.89,766,243903.24,2563,5.498422425,16.54314211
1.71,766,243903.24,2563,5.498422425,16.54314211
1.93,766,243903.24,2563,5.498422425,16.54314211
1.97,766,243903.24,2563,5.498422425,16.54314211
1.61,766,243903.24,2563,5.498422425,16.54314211
1.47,799,256313.61,2658.89,5.995425,17.05275
1.48,799,256313.61,2658.89,5.995425,17.05275
1.41,799,256313.61,2658.89,5.995425,17.05275
1.51,799,256313.61,2658.89,5.995425,17.05275
1.42,799,256313.61,2658.89,5.995425,17.05275
1.37,799,256313.61,2658.89,5.995425,17.05275
1.5,799,256313.61,2658.89,5.995425,17.05275
1.58,799,256313.61,2658.89,5.995425,17.05275
1.48,799,256313.61,2658.89,5.995425,17.05275
1.49,799,256313.61,2658.89,5.995425,17.05275
1.54,799,256313.61,2658.89,5.995425,17.05275
1.32,799,256313.61,2658.89,5.995425,17.05275
1.38,799,256313.61,2658.89,5.995425,17.05275
1.28,841,271314.29,2850.26,6.592339667,17.64296912
1.45,841,271314.29,2850.26,6.592339667,17.64296912
1.28,841,271314.29,2850.26,6.592339667,17.64296912
1.27,841,271314.29,2850.26,6.592339667,17.64296912
1.25,841,271314.29,2850.26,6.592339667,17.64296912
1.21,841,271314.29,2850.26,6.592339667,17.64296912
1.35,841,271314.29,2850.26,6.592339667,17.64296912
1.23,841,271314.29,2850.26,6.592339667,17.64296912
1.18,841,271314.29,2850.26,6.592339667,17.64296912
1.12,841,271314.29,2850.26,6.592339667,17.64296912
1.42,841,271314.29,2850.26,6.592339667,17.64296912
1.22,841,271314.29,2850.26,6.592339667,17.64296912
1.22,841,271314.29,2850.26,6.592339667,17.64296912
1.54,1132,354227.26,3958.13,5.97701677,17.01488085
1.58,1132,354227.26,3958.13,5.97701677,17.01488085
1.44,1132,354227.26,3958.13,5.97701677,17.01488085
1.4,1132,354227.26,3958.13,5.97701677,17.01488085
1.34,1132,354227.26,3958.13,5.97701677,17.01488085
1.35,1132,354227.26,3958.13,5.97701677,17.01488085
1.45,1132,354227.26,3958.13,5.97701677,17.01488085
1.8,1132,354227.26,3958.13,5.97701677,17.01488085
1.32,1132,354227.26,3958.13,5.97701677,17.01488085
1.29,1132,354227.26,3958.13,5.97701677,17.01488085
1.44,1132,354227.26,3958.13,5.97701677,17.01488085
1.41,1132,354227.26,3958.13,5.97701677,17.01488085
1.18,1132,354227.26,3958.13,5.97701677,17.01488085
1.29,1163,366093.1,4164.68,6.265661512,17.30103093
1.25,1163,366093.1,4164.68,6.265661512,17.30103093
1.14,1163,366093.1,4164.68,6.265661512,17.30103093
1.21,1163,366093.1,4164.68,6.265661512,17.30103093
1.12,1163,366093.1,4164.68,6.265661512,17.30103093
1.15,1163,366093.1,4164.68,6.265661512,17.30103093
1.2,1163,366093.1,4164.68,6.265661512,17.30103093
1.33,1163,366093.1,4164.68,6.265661512,17.30103093
1.2,1163,366093.1,4164.68,6.265661512,17.30103093
1.2,1163,366093.1,4164.68,6.265661512,17.30103093
1.28,1163,366093.1,4164.68,6.265661512,17.30103093
1.15,1163,366093.1,4164.68,6.265661512,17.30103093
1.04,1163,366093.1,4164.68,6.265661512,17.30103093
1,1206,382323.67,4290.11,6.542079536,17.58241922
0.91,1206,382323.67,4290.11,6.542079536,17.58241922
0.82,1206,382323.67,4290.11,6.542079536,17.58241922
0.86,1206,382323.67,4290.11,6.542079536,17.58241922
0.87,1206,382323.67,4290.11,6.542079536,17.58241922
0.81,1206,382323.67,4290.11,6.542079536,17.58241922
0.85,1206,382323.67,4290.11,6.542079536,17.58241922
0.91,1206,382323.67,4290.11,6.542079536,17.58241922
0.89,1206,382323.67,4290.11,6.542079536,17.58241922
0.82,1206,382323.67,4290.11,6.542079536,17.58241922
0.95,1206,382323.67,4290.11,6.542079536,17.58241922
0.89,1206,382323.67,4290.11,6.542079536,17.58241922
0.7,1206,382323.67,4290.11,6.542079536,17.58241922
2.9,399,125698.49,1697.43,5.4538,16.425175
3.01,399,125698.49,1697.43,5.4538,16.425175
2.63,399,125698.49,1697.43,5.4538,16.425175
2.14,399,125698.49,1697.43,5.4538,16.425175
2.67,399,125698.49,1697.43,5.4538,16.425175
2.63,399,125698.49,1697.43,5.4538,16.425175
3.05,399,125698.49,1697.43,5.4538,16.425175
2.68,399,125698.49,1697.43,5.4538,16.425175
2.72,399,125698.49,1697.43,5.4538,16.425175
2.64,399,125698.49,1697.43,5.4538,16.425175
2.56,399,125698.49,1697.43,5.4538,16.425175
2.32,430,136413.72,1886.48,6.284060325,17.20809745
2.21,430,136413.72,1886.48,6.284060325,17.20809745
2.36,430,136413.72,1886.48,6.284060325,17.20809745
2.35,430,136413.72,1886.48,6.284060325,17.20809745
2.12,430,136413.72,1886.48,6.284060325,17.20809745
1.87,430,136413.72,1886.48,6.284060325,17.20809745
2.01,430,136413.72,1886.48,6.284060325,17.20809745
2.25,430,136413.72,1886.48,6.284060325,17.20809745
2.4,430,136413.72,1886.48,6.284060325,17.20809745
2.24,430,136413.72,1886.48,6.284060325,17.20809745
2.2,430,136413.72,1886.48,6.284060325,17.20809745
1.58,458,147523.87,1973.19,6.531872411,17.57234466
1.51,458,147523.87,1973.19,6.531872411,17.57234466
1.5,458,147523.87,1973.19,6.531872411,17.57234466
1.47,458,147523.87,1973.19,6.531872411,17.57234466
1.47,458,147523.87,1973.19,6.531872411,17.57234466
1.47,458,147523.87,1973.19,6.531872411,17.57234466
1.46,458,147523.87,1973.19,6.531872411,17.57234466
1.49,458,147523.87,1973.19,6.531872411,17.57234466
1.53,458,147523.87,1973.19,6.531872411,17.57234466
1.55,458,147523.87,1973.19,6.531872411,17.57234466
1.41,458,147523.87,1973.19,6.531872411,17.57234466
1.37,497,161391.74,2137.18,7.770301205,18.68375502
1.36,497,161391.74,2137.18,7.770301205,18.68375502
1.42,497,161391.74,2137.18,7.770301205,18.68375502
1.14,497,161391.74,2137.18,7.770301205,18.68375502
1.3,497,161391.74,2137.18,7.770301205,18.68375502
1.34,497,161391.74,2137.18,7.770301205,18.68375502
1.32,497,161391.74,2137.18,7.770301205,18.68375502
1.28,497,161391.74,2137.18,7.770301205,18.68375502
1.14,497,161391.74,2137.18,7.770301205,18.68375502
1.26,497,161391.74,2137.18,7.770301205,18.68375502
1.15,497,161391.74,2137.18,7.770301205,18.68375502
1.83,386,119088.87,770.43,2.766718346,15.54416021
1.81,386,119088.87,770.43,2.766718346,15.54416021
1.75,386,119088.87,770.43,2.766718346,15.54416021
1.69,386,119088.87,770.43,2.766718346,15.54416021
1.81,386,119088.87,770.43,2.766718346,15.54416021
1.75,386,119088.87,770.43,2.766718346,15.54416021
1.67,386,119088.87,770.43,2.766718346,15.54416021
1.68,386,119088.87,770.43,2.766718346,15.54416021
1.76,386,119088.87,770.43,2.766718346,15.54416021
1.68,386,119088.87,770.43,2.766718346,15.54416021
1.65,386,119088.87,770.43,2.766718346,15.54416021
1.61,386,119088.87,770.43,2.766718346,15.54416021
1.54,386,119088.87,770.43,2.766718346,15.54416021
1.62,386,119088.87,770.43,2.766718346,15.54416021
1.42,386,119088.87,770.43,2.766718346,15.54416021
1.85,386,119088.87,770.43,2.766718346,15.54416021
1.76,386,119088.87,770.43,2.766718346,15.54416021
1.75,386,119088.87,770.43,2.766718346,15.54416021
1.6,386,119088.87,770.43,2.766718346,15.54416021
1.61,427,134620.45,907.92,3.724509346,16.48799065
1.55,427,134620.45,907.92,3.724509346,16.48799065
1.6,427,134620.45,907.92,3.724509346,16.48799065
1.62,427,134620.45,907.92,3.724509346,16.48799065
1.56,427,134620.45,907.92,3.724509346,16.48799065
1.54,427,134620.45,907.92,3.724509346,16.48799065
1.54,427,134620.45,907.92,3.724509346,16.48799065
1.54,427,134620.45,907.92,3.724509346,16.48799065
1.52,427,134620.45,907.92,3.724509346,16.48799065
1.5,427,134620.45,907.92,3.724509346,16.48799065
1.5,427,134620.45,907.92,3.724509346,16.48799065
1.48,427,134620.45,907.92,3.724509346,16.48799065
1.55,427,134620.45,907.92,3.724509346,16.48799065
1.46,427,134620.45,907.92,3.724509346,16.48799065
1.44,427,134620.45,907.92,3.724509346,16.48799065
1.52,427,134620.45,907.92,3.724509346,16.48799065
1.55,427,134620.45,907.92,3.724509346,16.48799065
1.55,427,134620.45,907.92,3.724509346,16.48799065
1.51,427,134620.45,907.92,3.724509346,16.48799065
0.87,455,146151.1,924.63,4.49754386,17.34763158
0.88,455,146151.1,924.63,4.49754386,17.34763158
0.83,455,146151.1,924.63,4.49754386,17.34763158
0.87,455,146151.1,924.63,4.49754386,17.34763158
0.77,455,146151.1,924.63,4.49754386,17.34763158
0.81,455,146151.1,924.63,4.49754386,17.34763158
0.89,455,146151.1,924.63,4.49754386,17.34763158
0.86,455,146151.1,924.63,4.49754386,17.34763158
0.79,455,146151.1,924.63,4.49754386,17.34763158
0.81,455,146151.1,924.63,4.49754386,17.34763158
0.81,455,146151.1,924.63,4.49754386,17.34763158
0.75,455,146151.1,924.63,4.49754386,17.34763158
0.75,455,146151.1,924.63,4.49754386,17.34763158
0.74,455,146151.1,924.63,4.49754386,17.34763158
0.71,455,146151.1,924.63,4.49754386,17.34763158
0.81,455,146151.1,924.63,4.49754386,17.34763158
0.82,455,146151.1,924.63,4.49754386,17.34763158
0.78,455,146151.1,924.63,4.49754386,17.34763158
0.78,455,146151.1,924.63,4.49754386,17.34763158
