,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
1010,South Dakota,Watertown,5/3/2001,HybriForce 400,8/18/2002,0.62,154298.05,763.47,3.972684989,16.0979704,0,0.899910256,0.432750437,-0.693032821,,0.941885185,0.6
1011,South Dakota,Watertown,5/3/2001,Traffic,8/18/2002,0.58,154298.05,763.47,3.972684989,16.0979704,0,0.899910256,0.432750437,-0.793167517,,0.941885185,0.556666667
1012,South Dakota,Watertown,5/3/2001,WL342,8/18/2002,0.56,154298.05,763.47,3.972684989,16.0979704,0,0.899910256,0.432750437,-0.808572855,,0.941885185,0.55
1013,South Dakota,Watertown,5/3/2001,Macon,8/18/2002,0.53,154298.05,763.47,3.972684989,16.0979704,0,0.899910256,0.432750437,-0.823978193,,0.941885185,0.543333333
1014,South Dakota,Watertown,5/3/2001,Monument II,8/18/2002,0.57,154298.05,763.47,3.972684989,16.0979704,0,0.899910256,0.432750437,-0.823978193,,0.941885185,0.543333333
1015,South Dakota,Watertown,5/3/2001,Husky Supreme,8/18/2002,0.58,154298.05,763.47,3.972684989,16.0979704,0,0.899910256,0.432750437,-0.854788868,,0.941885185,0.53
1016,South Dakota,Watertown,5/3/2001,Reliance,8/18/2002,0.52,154298.05,763.47,3.972684989,16.0979704,0,0.899910256,0.432750437,-0.854788868,,0.941885185,0.53
1017,South Dakota,Watertown,5/3/2001,Feast + EV,8/18/2002,0.55,154298.05,763.47,3.972684989,16.0979704,0,0.899910256,0.432750437,-0.862491537,,0.941885185,0.526666667
1018,South Dakota,Watertown,5/3/2001,Frontier 2000,8/18/2002,0.56,154298.05,763.47,3.972684989,16.0979704,0,0.899910256,0.432750437,-0.870194206,,0.941885185,0.523333333
1019,South Dakota,Watertown,5/3/2001,Pioneer Brand 54V54,8/18/2002,0.49,154298.05,763.47,3.972684989,16.0979704,0,0.899910256,0.432750437,-0.916410219,,0.941885185,0.503333333
1020,South Dakota,Watertown,5/3/2001,Maverick,8/18/2002,0.58,154298.05,763.47,3.972684989,16.0979704,0,0.899910256,0.432750437,-0.947220895,,0.941885185,0.49
1021,South Dakota,Watertown,5/3/2001,Vernal,8/18/2002,0.48,154298.05,763.47,3.972684989,16.0979704,0,0.899910256,0.432750437,-0.954923564,,0.941885185,0.486666667
1022,South Dakota,Watertown,5/3/2001,GoldRush 747,8/18/2002,0.56,154298.05,763.47,3.972684989,16.0979704,0,0.899910256,0.432750437,-1.024247584,,0.941885185,0.456666667
1023,South Dakota,Watertown,5/3/2001,Somerset,8/18/2002,0.49,154298.05,763.47,3.972684989,16.0979704,0,0.899910256,0.432750437,-1.070463597,,0.941885185,0.436666667
903,South Dakota,Beresford,4/28/2000,Garst 6410,8/20/2002,0.85,272886.01,1741.57,3.566220379,16.32546209,0,0.899910256,0.432750437,0.662636905,,0.941885185,1.186666667
904,South Dakota,Beresford,4/28/2000,Pioneer Brand 53H81,8/20/2002,0.85,272886.01,1741.57,3.566220379,16.32546209,0,0.899910256,0.432750437,0.593312885,,0.941885185,1.156666667
905,South Dakota,Beresford,4/28/2000,Pioneer Brand 53V08,8/20/2002,0.8,272886.01,1741.57,3.566220379,16.32546209,0,0.899910256,0.432750437,0.439259507,,0.941885185,1.09
906,South Dakota,Beresford,4/28/2000,Vernal,8/20/2002,0.9,272886.01,1741.57,3.566220379,16.32546209,0,0.899910256,0.432750437,0.400746162,,0.941885185,1.073333333
907,South Dakota,Beresford,4/28/2000,Legend Gold,8/20/2002,0.88,272886.01,1741.57,3.566220379,16.32546209,0,0.899910256,0.432750437,0.55479954,,0.941885185,1.14
908,South Dakota,Beresford,4/28/2000,Maverick,8/20/2002,0.83,272886.01,1741.57,3.566220379,16.32546209,0,0.899910256,0.432750437,0.369935487,,0.941885185,1.06
912,South Dakota,Beresford,4/28/2000,CW 64049,8/20/2002,0.92,272886.01,1741.57,3.566220379,16.32546209,0,0.899910256,0.432750437,0.678042243,,0.941885185,1.193333333
913,South Dakota,Beresford,4/28/2000,CW 74040,8/20/2002,0.93,272886.01,1741.57,3.566220379,16.32546209,0,0.899910256,0.432750437,0.701150249,,0.941885185,1.203333333
914,South Dakota,Beresford,4/28/2000,CW 64004,8/20/2002,0.96,272886.01,1741.57,3.566220379,16.32546209,0,0.899910256,0.432750437,0.785879607,,0.941885185,1.24
915,South Dakota,Beresford,4/28/2000,CW 73029,8/20/2002,0.93,272886.01,1741.57,3.566220379,16.32546209,0,0.899910256,0.432750437,0.547096871,,0.941885185,1.136666667
916,South Dakota,Beresford,4/28/2000,CW 64026,8/20/2002,0.9,272886.01,1741.57,3.566220379,16.32546209,0,0.899910256,0.432750437,0.470070182,,0.941885185,1.103333333
917,South Dakota,Beresford,4/28/2000,CW 75044,8/20/2002,0.93,272886.01,1741.57,3.566220379,16.32546209,0,0.899910256,0.432750437,0.731960925,,0.941885185,1.216666667
918,South Dakota,Beresford,4/28/2000,ZG 9840,8/20/2002,0.89,272886.01,1741.57,3.566220379,16.32546209,0,0.899910256,0.432750437,0.508583527,,0.941885185,1.12
895,South Dakota,Beresford,4/28/2000,Garst 6420,8/20/2002,0.98,272886.01,1741.57,3.566220379,16.32546209,1,0.899910256,0.432750437,0.963040992,,0.941885185,1.316666667
896,South Dakota,Beresford,4/28/2000,GoldRush 747,8/20/2002,0.92,272886.01,1741.57,3.566220379,16.32546209,1,0.899910256,0.432750437,0.939932985,,0.941885185,1.306666667
897,South Dakota,Beresford,4/28/2000,GH 750,8/20/2002,0.94,272886.01,1741.57,3.566220379,16.32546209,1,0.899910256,0.432750437,0.970743661,,0.941885185,1.32
898,South Dakota,Beresford,4/28/2000,Shaw,8/20/2002,0.87,272886.01,1741.57,3.566220379,16.32546209,1,0.899910256,0.432750437,0.963040992,,0.941885185,1.316666667
899,South Dakota,Beresford,4/28/2000,Husky Supreme,8/20/2002,0.96,272886.01,1741.57,3.566220379,16.32546209,1,0.899910256,0.432750437,0.909122309,,0.941885185,1.293333333
900,South Dakota,Beresford,4/28/2000,645-II,8/20/2002,0.97,272886.01,1741.57,3.566220379,16.32546209,1,0.899910256,0.432750437,0.97844633,,0.941885185,1.323333333
901,South Dakota,Beresford,4/28/2000,Frontier 2000,8/20/2002,0.89,272886.01,1741.57,3.566220379,16.32546209,1,0.899910256,0.432750437,0.839798289,,0.941885185,1.263333333
902,South Dakota,Beresford,4/28/2000,Multiplier 3,8/20/2002,0.96,272886.01,1741.57,3.566220379,16.32546209,1,0.899910256,0.432750437,0.816690283,,0.941885185,1.253333333
910,South Dakota,Beresford,4/28/2000,MT 9503,8/20/2002,0.97,272886.01,1741.57,3.566220379,16.32546209,1,0.899910256,0.432750437,0.916824978,,0.941885185,1.296666667
911,South Dakota,Beresford,4/28/2000,CW 54033,8/20/2002,0.89,272886.01,1741.57,3.566220379,16.32546209,1,0.899910256,0.432750437,0.801284945,,0.941885185,1.246666667
894,South Dakota,Beresford,4/28/2000,Excel,8/20/2002,0.99,272886.01,1741.57,3.566220379,16.32546209,1,0.899910256,0.432750437,1.263445079,0.9152,0.941885185,1.446666667
909,South Dakota,Beresford,4/28/2000,CW 94008,8/20/2002,0.97,272886.01,1741.57,3.566220379,16.32546209,1,0.899910256,0.432750437,1.009257005,,0.941885185,1.336666667
1146,South Dakota,Watertown,5/3/2001,WL342,7/8/2003,0.53,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.751217597,,1.71334188,1.225
1147,South Dakota,Watertown,5/3/2001,Reliance,7/8/2003,0.5,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.7627716,,1.71334188,1.23
1148,South Dakota,Watertown,5/3/2001,Feast + EV,7/8/2003,0.46,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.7627716,,1.71334188,1.23
1149,South Dakota,Watertown,5/3/2001,Macon,7/8/2003,0.5,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.670339574,,1.71334188,1.19
1150,South Dakota,Watertown,5/3/2001,Monument II,7/8/2003,0.54,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.65878557,,1.71334188,1.185
1151,South Dakota,Watertown,5/3/2001,Frontier 2000,7/8/2003,0.52,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.670339574,,1.71334188,1.19
1152,South Dakota,Watertown,5/3/2001,Traffic,7/8/2003,0.44,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.52013753,,1.71334188,1.125
1153,South Dakota,Watertown,5/3/2001,Husky Supreme,7/8/2003,0.47,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.577907547,,1.71334188,1.15
1154,South Dakota,Watertown,5/3/2001,Maverick,7/8/2003,0.51,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.635677564,,1.71334188,1.175
1155,South Dakota,Watertown,5/3/2001,GoldRush 747,7/8/2003,0.45,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.601015554,,1.71334188,1.16
1156,South Dakota,Watertown,5/3/2001,Vernal,7/8/2003,0.38,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.462367513,,1.71334188,1.1
1157,South Dakota,Watertown,5/3/2001,Somerset,7/8/2003,0.41,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.48547552,,1.71334188,1.11
1143,South Dakota,Watertown,5/3/2001,WL327,7/8/2003,0.52,248458.22,1267.22,1.631794228,13.61200753,1,0.899910256,0.432750437,0.820541617,0.492,1.71334188,1.255
1144,South Dakota,Watertown,5/3/2001,HybriForce 400,7/8/2003,0.58,248458.22,1267.22,1.631794228,13.61200753,1,0.899910256,0.432750437,0.843649624,,1.71334188,1.265
1145,South Dakota,Watertown,5/3/2001,54V54,7/8/2003,0.57,248458.22,1267.22,1.631794228,13.61200753,1,0.899910256,0.432750437,0.912973644,,1.71334188,1.295
1102,South Dakota,Beresford,4/28/2000,Excel,9/1/2003,0.93,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,3.200666307,0.61,1.71334188,2.285
1103,South Dakota,Beresford,4/28/2000,6420,9/1/2003,0.72,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.946478233,,1.71334188,2.175
1104,South Dakota,Beresford,4/28/2000,GH 750,9/1/2003,0.88,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.882931215,,1.71334188,2.1475
1105,South Dakota,Beresford,4/28/2000,Shaw,9/1/2003,0.65,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.692290159,,1.71334188,2.065
1106,South Dakota,Beresford,4/28/2000,645-II,9/1/2003,0.62,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.698067161,,1.71334188,2.0675
1107,South Dakota,Beresford,4/28/2000,GoldRush 747,9/1/2003,0.62,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.553642119,,1.71334188,2.005
1108,South Dakota,Beresford,4/28/2000,Husky Supreme,9/1/2003,0.63,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.466987094,,1.71334188,1.9675
1109,South Dakota,Beresford,4/28/2000,Frontier 2000,9/1/2003,0.61,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.426548082,,1.71334188,1.95
1110,South Dakota,Beresford,4/28/2000,Multiplier 3,9/1/2003,0.68,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.640297144,,1.71334188,2.0425
1111,South Dakota,Beresford,4/28/2000,6410,9/1/2003,0.57,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.299454046,,1.71334188,1.895
1112,South Dakota,Beresford,4/28/2000,53H81,9/1/2003,0.59,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.391886072,,1.71334188,1.935
1113,South Dakota,Beresford,4/28/2000,53V08,9/1/2003,0.45,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.149252002,,1.71334188,1.83
1114,South Dakota,Beresford,4/28/2000,Vernal,9/1/2003,0.42,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.143475,,1.71334188,1.8275
1115,South Dakota,Beresford,4/28/2000,Legend Gold,9/1/2003,0.37,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.03948897,,1.71334188,1.7825
1116,South Dakota,Beresford,4/28/2000,Maverick,9/1/2003,0.42,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,1.83151691,,1.71334188,1.6925
1117,South Dakota,Beresford,4/28/2000,Released cultivar mean,9/1/2003,0.61,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.490095101,,1.71334188,1.9775
1118,South Dakota,Beresford,4/28/2000,CW 94008,9/1/2003,0.74,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.952255235,,1.71334188,2.1775
1119,South Dakota,Beresford,4/28/2000,MT 9503,9/1/2003,0.63,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.726952169,,1.71334188,2.08
1120,South Dakota,Beresford,4/28/2000,CW 54033,9/1/2003,0.67,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.547865117,,1.71334188,2.0025
1121,South Dakota,Beresford,4/28/2000,CW 74040,9/1/2003,0.72,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.709621164,,1.71334188,2.0725
1122,South Dakota,Beresford,4/28/2000,CW 64049,9/1/2003,0.71,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.351447061,,1.71334188,1.9175
1123,South Dakota,Beresford,4/28/2000,CW 64004,9/1/2003,0.55,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.334116056,,1.71334188,1.91
1124,South Dakota,Beresford,4/28/2000,CW 73029,9/1/2003,0.56,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.305231047,,1.71334188,1.8975
1125,South Dakota,Beresford,4/28/2000,CW 75044,9/1/2003,0.58,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.438102086,,1.71334188,1.955
1126,South Dakota,Beresford,4/28/2000,CW 64026,9/1/2003,0.51,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.21279902,,1.71334188,1.8575
1127,South Dakota,Beresford,4/28/2000,ZG 9840,9/1/2003,0.42,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.091481985,,1.71334188,1.805
